LFQ.intensity.1G_A_01	LFQ.intensity.1G_A_02	LFQ.intensity.1G_A_03	LFQ.intensity.1G_B_01	LFQ.intensity.1G_B_02	LFQ.intensity.1G_B_03	LFQ.intensity.1G_C_01	LFQ.intensity.1G_C_02	LFQ.intensity.1G_C_03	LFQ.intensity.DLN_A_01	LFQ.intensity.DLN_A_02	LFQ.intensity.DLN_A_03	LFQ.intensity.DLN_B_01	LFQ.intensity.DLN_B_02	LFQ.intensity.DLN_B_03	LFQ.intensity.DLN_C_01	LFQ.intensity.DLN_C_02	LFQ.intensity.DLN_C_03
P41091;Q2VIR3	24.8604599688522	25.1738280800364	25.1243545285753	25.4089868619591	25.3514107993985	25.3799079227224	25.4193764535959	25.4699204866331	25.3952237192212	24.8471850729416	25.0829809385647	24.8430684181853	25.0835085434804	25.16760190133	24.9062814191203	25.0069728411302	25.106414377224	25.1173162062979
P41240;H3BUM9	22.1100601371465	22.2979166387854	22.2845247876572	22.2765390568774	22.3168891567365	21.9744580040014	21.839997219493	22.4446550004583	22.0159730522585	22.105527472051	21.9494192313627	22.0437682586248	22.2609792405427	22.3333082441177	22.2536986273802	22.3667704252112	22.3127500366821	22.3259180733157
P41252;A0A804HHW9;A0A804HL54;A0A804HJN6;A0A0A0MSX9;A0A804HJ36;J3KR24;A0A804HIV9;A0A804HKU1;A0A804HK69	24.0462687417297	23.8264833172741	23.7086200020932	24.1175936438419	23.9197078824605	24.015717896171	23.8945802169236	23.9240651098311	24.0094951480092	24.4637608305246	24.5121361853486	24.4471422648224	24.6276736972014	24.6922685600633	24.5880649398777	24.3720557354484	24.4739504502607	24.4449961482475
P42025	23.484806180284	23.5498840547172	23.5722256497387	23.4052256195549	23.4602752787864	23.0041374674814	23.6270056797295	23.5530826829425	23.660545981933	24.0088115682566	23.6850661402628	23.7009827337121	23.7449906450837	23.721445649702	23.6661930548053	23.6683375583552	23.6272828070692	23.7734410783946
P42126;Q96DC0;H3BS70	24.281358439566	24.3147198667109	24.6456491981347	24.4917943917238	24.5357585307992	24.6922153407763	24.731743704963	24.5633713242483	24.4933834650073	24.9265555213608	24.9219789137529	24.6910972820117	25.0429338002518	24.8571408109804	24.8968911176914	24.8422053041656	24.6490530771981	24.7429368401374
P42166	24.6219297886762	24.4095696251621	24.8250278626251	24.5498072249196	24.5149673032243	24.4507959351173	24.610485556004	24.5894943416006	24.4899586680496	24.4082094779937	24.1658399477888	24.1487217192102	24.32127303626	24.4508588483607	24.5533274260339	24.2267773033647	24.4027560297112	24.3107736292848
P42285	22.951145954776	22.5605054352429	22.7196277929737	22.5748013801817	22.6431295520965	22.4214711063461	22.2729850938029	22.2282902630286	23.1267114038197	22.5428826145933	22.9451995504581	22.2697932893132	22.6495684487927	22.362683354177	22.7964183248865	22.646759086175	22.5218112773868	22.5499481980032
P42677	22.9058959637925	23.4793885259019	23.5004519292545	23.3726536060852	23.2715610535719	23.4681188648601	24.0274086187247	23.9246088391243	24.1348480457212	23.051754596856	23.1817115752563	23.0224050666355	23.0100930147133	22.8299897786373	23.2606921656157	22.8330244078206	22.8861743608313	22.8198344933137
P42765;A0A0B4J2A4;K7EME0	23.6355551731876	23.6123429948166	23.6590534275553	23.6219856648566	23.4866484676508	23.4859118349869	23.4488442625338	23.2781000313522	23.2834795304273	23.6881649198259	23.689231923085	23.7509301986443	23.989885064915	23.8738953948087	23.8234737575361	23.6318973066551	23.7830677717854	23.7084095125917
P43304	25.0338067632549	24.979935554328	24.8661322478708	24.780516940041	24.7763057133849	24.7422687235114	24.8170453190915	24.7375316499895	24.8280341855136	24.4286060415136	24.5322546078084	24.4235498995138	24.6073280559243	24.5272512427575	24.6252227861177	24.7249442805889	24.6326185293636	24.5812415051327
P43363;P43358	24.0750436230459	23.441644351138	24.1187028607987	23.5204930361978	24.0180975998708	23.8271620272759	23.7944602709083	23.6148158657688	23.6984817037339	24.1330456072923	24.0411798650569	24.1636920523984	24.0435179717876	24.1648431083151	23.9687750565026	24.3126442452505	24.2266303295421	24.3048687659326
P43686	24.9988630907927	25.086710615629	24.8616908566037	25.0398839247119	24.8790477152908	24.9166135315776	24.6055206626132	24.6943425824488	24.3083451412072	25.0629111084474	24.9298543509444	24.8626369792339	25.0421406174902	25.0278725959664	25.0115865984133	24.8400452572867	25.0482244309068	24.8322422001827
P43897	22.6943850953053	22.9689156460748	22.723153457728	22.8114115419254	22.5589886387254	22.5588718959906	22.6920128068055	22.7157374898262	22.7925313671823	22.6635772134626	22.823979025343	22.9056756573582	22.954539968459	22.646649234347	22.3604077461363	22.2405700858126	21.9998954307587	22.4659290416923
P45880;A0A0A0MR02;Q5JSD2;Q5JSD1	26.7453497605412	26.7039821240727	26.5462636919863	26.8395407806581	26.6971033156872	26.7710243345488	26.7974873838764	26.7079357988981	26.7017368894276	26.4214807372934	26.3923766491121	26.3607995403292	26.2719350002141	26.2958958627051	26.2475332391302	26.1899744257302	26.4096019939944	26.233887620273
P45973;F8VNY3	23.5857749472685	23.6198608471572	23.3150655134795	23.6923217773872	23.9140602497567	23.6778813357496	24.0203886026228	24.2087350616612	23.8711712896802	23.4034063317465	23.3993697258126	23.5620905327958	24.1000501538968	23.6696878581068	23.8918949264474	23.5829073354301	24.0693179860453	23.6912570577515
P45974	24.3454334024221	24.3720557354484	24.3911969056911	24.1052556982859	24.1179106500046	23.9884988577068	24.04572688354	24.1233680703892	23.8655188270196	24.2871487167015	24.3181036395089	24.3535323853734	24.5203731363397	24.3425879827762	24.1936258195455	24.4008033629918	24.5177928762464	24.3997608590781
P46060	23.3606488628464	23.1080030507513	22.9199442363489	23.1859660877034	22.9666117654114	22.9324339267674	22.9578728936761	22.8897430895939	23.1253718466941	22.6772791913122	22.9038384609342	22.9153192176791	23.249755236813	23.2237024324667	23.194602975158	22.9878572861319	23.3189311101602	22.8455015363487
P46063	24.8989216529188	24.9068777541801	24.8620693801153	24.7161772433057	24.6687685823885	24.6243305123879	24.840861655148	24.6695256755378	24.8367268913115	24.8076925581963	24.693598404599	24.7944662393441	24.6224884531197	24.6150966058192	24.9274148472409	24.7988225945602	24.8293898289835	24.8332078272332
P46087	22.6185844527745	23.1482872706514	23.2789507606393	23.1081785756562	23.1312095082124	23.0517877809492	23.1004345827567	22.9546919748225	22.8626464373275	22.8266384791414	22.6769349959053	22.9335509124566	23.2724156463746	23.0340083484777	22.8446590307597	23.0431042665437	22.8494394635111	23.1325750353803
P46108;I3L297	22.6792328214305	22.5188375374285	22.6623727705083	22.6180466855366	22.5521549797761	22.182105758374	22.5974434475474	22.2650495517167	22.8543372922413	22.985252521965	22.7900469597474	22.9614984462572	22.7556439255757	22.483699677578	22.6037860866618	22.6077852813936	22.6608270169531	22.5834833420145
P46778;G3V1B3;M0R181	26.5374924949387	26.7494476011543	26.8059967010036	27.2525044702652	26.8181187166485	26.9268269427289	26.8706775823666	27.0958721524178	26.9969039162022	26.7904198937138	26.9735561909755	26.8880899326573	26.811151818937	26.9888022043666	26.8094354922073	26.6452643841675	26.6062551892522	26.8231092718613
P46781;B5MCT8;C9JM19	24.8457025161252	25.1373129543869	24.9638898563821	25.4656924414236	25.47283558691	25.5815288545154	25.9129417664363	25.8970065656202	26.0390472159508	25.3169650918694	24.9706192053893	25.4975007916895	25.2648849556747	25.6310924403609	25.1534069924599	25.4309999209346	25.335858633769	25.1774064589315
P46783;A0A2R8Y6L3;F6U211;A0A2R8Y7H1;A0A2R8YFH6;Q9NQ39	25.9004657145941	25.7392841200653	26.2115783607009	26.3568935887038	25.8831097406141	26.1205035214227	26.3842793043301	26.0655019273121	26.3556676568082	25.2327537854273	25.3242981318117	25.3029531828821	25.48692460796	25.4919166902905	25.4206297555245	25.3954198619353	25.4267200609112	25.281358439566
P46821	26.3131288240936	26.2628080015737	26.3004067470751	25.9760719796217	26.1622327286242	26.1270539730909	26.0271132827694	25.9815042222609	26.1519565713879	25.8220882218099	25.8214314506894	25.7257504661561	25.9619487931348	25.9384051467208	25.9255372362005	25.8829698609985	25.8806598871254	25.8011439064703
P46926;D6R9P4;D6RFF8;D6RAY7	24.5855457479605	24.8552882480736	24.6350015467788	24.7372737541627	24.6831929618634	24.5980411381662	24.6698500224458	24.5452770122725	24.9919186450175	24.8667925633842	24.8894831679572	24.9560655600224	25.3015235462335	25.0842387549725	24.9201623748061	24.8928214533824	25.0810311856998	25.0117571952789
P46934;H0Y8X6	22.2844400652776	22.3684499772405	22.5311244118705	22.5743394442986	22.2333025264636	22.3671946210316	22.2929439232621	22.3647060064387	22.2631591451904	22.8297962737493	22.5354500522084	22.5818276371731	22.4639852794031	22.5328812769316	22.4813362982582	22.2366635799909	22.6975487850794	22.5735769265813
P46937	23.4596437331157	23.5299337746478	23.2585372809121	23.1553145501525	23.2366790106309	22.9932756541158	23.1323710732085	23.4208410800174	23.2872141098612	23.3652384073853	23.3106349686051	23.1449780683701	23.4663717946102	23.5180931437024	23.7193144474432	23.7687044832474	23.3068860837562	23.5492164024314
P46939	23.0238605907204	23.0875282336421	22.5330987028127	22.3425608565451	22.4581632676998	22.5669747218649	22.0483990656509	22.0129081967761	21.8785613736541	22.6046500468712	22.4539759074397	22.1417392049643	22.3511613923548	22.1482407148309	22.1584161542764	22.3701808014251	22.0174010929991	22.047567282225
P46940;A0A0J9YXZ5;H0YLE8	27.0171206965335	27.0283364240389	26.9531593373382	26.776431225155	26.8278404181316	26.7087252353287	26.6943160112773	26.7222103000876	26.6928538426858	26.5666118837735	26.6635663559679	26.5562543798496	26.5485143293628	26.5577594476617	26.5426228843867	26.5372258668347	26.3610673725589	26.5065480250885
P46977	24.456196471306	24.3061907755154	24.2671375748809	24.0262269119787	23.971057941226	23.8046927310457	24.129826969218	23.5494547319324	24.0973197533384	24.3363354789364	24.2819243687842	23.9944673860398	23.9516262216654	23.8811968776392	23.7634458105158	23.9192532468909	23.8197760345113	23.8753023989587
P47755;F8W9N7;C9JUG7	26.6939173849683	26.8189719856765	26.8383389353363	27.2754205027663	27.3206190571777	27.2711513817199	26.9513816612831	26.9713649769442	26.9071299755978	27.0294953422339	27.0037815815641	27.1075920793795	27.1511243384911	27.1699733086493	27.1260299610617	27.0795874840141	27.0300218156334	27.152962351666
P47895;H0Y2X5	25.3018723687505	25.3473610317177	25.5195335582069	25.3553484077164	25.4999351556695	25.4852362578072	25.3598114790304	25.6439717574872	25.4211436158771	26.1650348617134	26.0878842788169	26.1171774675162	26.0870142407588	26.1507370897863	26.2141751716686	26.1748758649912	26.2426538414281	26.307216237816
P47897;A0A0U1RQE9;A0A0U1RQT0	24.4975921545081	24.1295911769414	24.3165853762308	24.2469174226244	24.2021722608068	24.1838176887179	24.2877828219235	24.3231300967107	24.2294202750199	24.3372886967054	24.2180061976004	24.1653032736609	24.2935474233634	24.2741944238062	24.2258952357522	24.2397255444389	24.3569607329591	24.1477129771747
P47985;P0C7P4	25.2373567361352	25.0914802606442	24.9145621440185	24.5114124555358	24.9069236158996	25.1259708612627	25.1280575870729	25.3825158499409	24.9784524668361	24.7391295759534	24.7393356310906	24.5852591976108	24.7379957463341	24.5348685093593	24.6011056319708	24.6111049680254	24.4155777675939	24.4928335992303
P48047;A0A494C0K9;H7C0C1	24.8209447607273	25.1778246259006	24.9608447516948	25.1339079240213	25.2415450616947	25.4647892679252	25.3545751961741	25.087601068213	25.5129499476537	24.7811675804756	24.8133310615146	24.7622295437239	24.6090204331899	24.849573087922	24.76238163316	24.5496309891915	24.5776159906466	24.6559459909304
P48059;C9JF46;A0A0J9YXC7	24.2157865525025	23.9643747144074	24.4200193085396	24.2843270943648	23.9604912799202	24.1167215175575	23.878673620892	23.9784088235271	24.212302227851	23.9793686714744	24.3699279643429	24.2882758222596	24.1868426833595	24.7111960092276	24.5683091807861	24.4474576011094	24.3784864341902	24.4603274013604
P48163	23.4735789248608	23.5543818136214	23.6794929855626	23.4943604869973	23.2388950821696	23.0298702109913	23.5094203244851	23.1068057205206	22.9787055719954	23.9525151828377	23.927324415985	23.8110783039408	24.07789794276	23.7291004088961	23.7595907761179	23.8458460559685	23.8239595952376	23.5212122261632
P48449;A0A0G2JQD0	24.4321794398768	24.1193363163702	24.3532631505045	24.5067598634713	25.0729196095782	24.4989923270315	24.3493535881264	24.4725257496902	24.4068480472926	21.4131258500328	23.2341337870821	23.320171426936	23.4273916247759	23.6239957674139	23.5543818136214	23.2990794242312	23.3607827991638	22.9942429320876
P48637;A0A2R8Y5T7;A0A2R8Y430	23.7562346055338	23.3535323853734	23.613242711117	23.7986742988268	23.4870166429855	23.4676214695644	23.5092995008143	23.4833306546725	23.2280553442345	24.0174180849729	23.4906932378419	23.9346310435584	23.8928214533824	23.8439310161428	23.8335456440668	23.709146091528	23.8954125676866	23.8354745099746
P48643;E7ENZ3;B7ZAR1;E9PCA1	26.2761840542818	26.2277139096679	26.222214138019	26.4002496265865	26.4268480019415	26.3037197213463	26.1748949085848	26.0256779332219	26.069522864845	26.3220814952562	26.3022559761314	26.2975060135875	26.3377820799209	26.3606321199325	26.3436556729084	26.2847153948223	26.3235424523845	26.3154283534829
P48735;H0YL11	26.0363874448478	25.9583686286679	26.1280182428117	25.7317178137892	25.747400135789	25.8470177637693	25.8092882834346	25.9365642583495	25.7809924369146	25.4809297022485	25.5036093439039	25.4858504319506	25.6737095548223	25.7004145290776	25.6956439707239	25.7727366128728	25.8652356217105	25.8660143025768
P49189	23.6304537786893	23.1581387514497	23.546984866587	23.4492222117236	23.1480855179116	23.3160328841069	23.4008033629918	23.0978501766157	23.4144168523926	23.5540304367069	23.4429100952452	23.3839004258696	23.508936969077	23.5684831496801	23.1325122808601	23.4793885259019	23.5011811769739	22.9521774421153
P49207	23.6275623824341	23.6335611230555	23.8994749396143	23.594343741262	23.740880107248	23.5677871481995	24.2770359138003	24.2733408843398	24.190765717839	23.5550707878264	23.3944061707532	23.5615927317005	23.5865768582183	23.6978456882758	23.5394314721554	23.58359608228	23.8253190710447	24.0443520924404
P49257	24.9190713525402	25.1125915867369	25.1393052766891	25.2406355899122	25.2883110301236	25.2179322644239	25.2853152900379	25.0874796752187	25.4563218249459	25.3401785415128	25.4556635967913	25.2703138642724	25.3465497122273	25.4459117943073	25.2513309969934	25.2930211292171	25.2549746692802	25.3521857083029
P49321;Q5T624;E9PRH9;E9PI86	24.4697342162654	24.4411377423922	24.3949294551408	24.6317308194308	24.5299337746478	24.5424457687961	24.4232934203948	24.3342907461698	24.3154110774566	24.4713477610227	24.4980793251821	24.429819436852	24.7634458105158	24.6715786421647	24.6043898908808	24.3947332457372	24.0831027106721	24.4691131412887
P49327;A0A0U1RQF0	27.2089954658568	27.203498413295	27.1937573982806	27.1893335378956	27.1780716676043	27.2166008189471	27.1486053618883	27.1333004363388	27.1220846655397	27.0485362638359	27.0422867628748	27.0224219997753	27.0289686766416	27.0857790999125	27.0620876523515	27.0828388581143	27.0777553608149	27.072347225107
P49354;B3KVN2;E9PQP6;H0YCW1	22.3815260529522	22.4918433123946	22.4216508734289	22.1156583963803	22.127766414129	22.0558967043264	21.9281019396044	21.8582512079394	21.5907167854735	22.5619041410976	22.3874546743121	22.4490357639383	22.3528053358847	22.3747508363164	22.353478542419	22.3985349535973	22.1530435571695	22.1114617398577
P49368;B4DUR8	26.415883964495	26.323422194154	26.4389033762908	26.5322992026465	26.3839663249236	26.3700943095149	26.456290487557	26.4385385767248	26.6971033156872	26.3568264413234	26.4054041759439	26.5042612176167	26.5859181783474	26.63075926085	26.6128772690385	26.5753093388788	26.4417709755327	26.4699204866331
P49411	27.406410171582	27.3863202409199	27.4268639937725	27.5510549453797	27.6182791824298	27.5835530452337	27.7067508337055	27.4883045172387	27.5702216857903	27.1825301428574	27.3534650813664	27.3923930276469	27.556985191395	27.5341560966667	27.5230535156683	27.5248476337803	27.4865410654771	27.536529438828
P49458;Q6P2S0;Q659G3;E9PE20	25.7242677774102	25.4932612907225	25.4386971965661	25.9211844593887	25.3723547017374	25.7810174587252	25.9635150817233	26.1142012829403	26.0395702157901	25.6315920653993	25.5237564777532	25.4314144564074	25.5623817216233	25.4485607356499	25.7675179006236	25.662290031133	25.925944636516	25.7660775428855
Q5T5C7;P49591	24.4225237093464	24.6651940677324	24.5716688672146	24.6629147567062	24.0587891198122	24.284750689682	24.7248922531438	24.1759990071301	23.950914658129	24.9579702836371	24.9952009342078	24.9108622797699	24.9704875586165	24.6876311221209	25.2048979558858	24.8224529655038	24.6535426820871	24.7300857323866
P49720;A0A087WUL2;A0A087WXQ8;A0A087WY10	25.3651623557581	24.8778315536566	25.0498867615426	25.0330925889703	25.2814645682059	25.2633454315927	24.806758854484	25.4918861166208	24.711616145386	25.3413667971526	25.2755448293917	25.2682447167275	25.5023047121758	25.3091435240082	25.5742990178708	25.3729192468594	24.89017928138	25.2905977002193
P49721;A0A087WVV1	24.8511946832328	24.7079357988981	24.6523395246671	24.6093586705408	24.6988525833072	24.3932280864553	24.713662558888	23.8815703184077	25.0798926118043	25.4194407519821	25.2124135597985	25.1248277890287	24.8766611998641	24.7802165454589	24.5398455722212	24.8825034976387	24.7796155685873	24.7810675010444
P49736;H0Y8E6	24.5844565537111	24.4526193062251	24.7973884302057	24.5971318884944	24.6080052450817	24.4716578513067	24.7666841845824	24.5916072604778	24.4867712032025	24.3061907755154	24.0694818914126	24.24110858679	24.2444515246085	24.2890501968579	24.6094150357238	24.4746313317686	24.4938720587096	24.5896657746755
P49748	26.3879311990428	26.1951100834984	26.1966303399022	26.2422540518941	26.4251198399733	26.2731630000393	26.325705388134	26.4387923601005	26.1485471797079	26.3338132245783	26.3034932864597	26.3050949850537	26.3987012944069	26.4163995176883	26.424431198887	26.4646490696239	26.518408357286	26.388391142585
P49755;G3V2K7	25.2463738367396	25.1979053687443	24.9485105368441	24.9800227473077	24.6555093233652	24.9191623025822	25.0348144078154	24.950870173753	24.8633461642459	24.8959672015274	24.7564891343961	24.6581273484291	25.3499272042086	25.0115865984133	25.0311162652837	24.9569517908021	25.2046368109777	24.8934233769603
P49756;E9PQU5	23.1034158828975	23.0398588305083	23.1732257355673	23.0503204500478	22.4957516011032	23.0971750585924	23.2507818448041	22.926998816521	23.2093450775695	22.92649218236	22.6242858842121	23.2913708298727	22.8615867452246	23.1301255841228	23.1693311186762	22.9924460422235	23.021870730946	23.3024303094095
P49773;D6REP8;D6RE99;H0YC49;D6RD60;A0A6Q8PGQ8	27.5971887333906	27.3093864224078	27.6739116931653	27.8808700376524	27.8951004924233	27.6549223431207	27.9212185164073	27.3723547017374	27.9175812293667	27.7110252939583	27.9694449307863	27.8836691234926	28.0169082386815	27.8186673046674	28.1306519388346	27.8052587495599	27.6960421203168	28.0927004523085
P49790	22.7235909568593	22.6719565017925	22.7297642797367	22.2964211093854	22.8021108404481	22.3292620245609	22.4607148513544	22.3147613486958	21.9065750302619	22.7775209306021	22.6452664301389	22.5637902455233	22.6983121270257	22.7548899481369	22.7150576255389	22.6813387975541	22.7481240044583	22.5985523393908
P49792	22.8364572394867	23.2073504102053	22.5664405924884	22.7694512772862	23.4499778131938	22.9743354605719	23.3442146239793	23.1227205872585	23.2010805392292	23.165901269265	23.1835299840522	23.0402435603397	23.3666637209443	23.4504813277408	23.4185403136946	23.5358771588501	23.6534880148757	23.4351717256264
P49903;Q5T5U6	23.2203924191794	23.3127387564982	23.4845603641238	22.927324415985	22.9500781222704	22.2248213257521	22.8028041277285	23.0181825167337	22.636064321915	23.3749099951274	23.1484916673729	22.9054369540844	23.1339255770464	23.1627739368205	23.1458244588072	23.5349278612071	23.2340819895433	23.1727685625247
P49915	25.0903902916213	25.1611564920648	25.0758189255147	25.0825343528807	24.9028821933931	24.8977682903381	24.7481682758591	24.8644801356471	24.8707481223277	25.1046560162462	25.087358272009	25.018140058927	25.209218632049	25.1712339216099	25.1810897598904	25.0035457051755	24.9962358970674	24.9969685468029
P50213;H0YL72;H0YMU3;H0YLI6	24.9578817475806	25.1441768152836	25.0619229047162	25.284750689682	25.3132326412448	25.4338991710402	25.4073020002906	25.5033060464401	25.3786848655282	25.2496684477231	25.1778246259006	25.1139827875839	25.2980306744884	25.1781286712212	25.3276595397185	25.1761512302947	25.2198163779033	25.0505511578544
P50281;A0A7P0TAG0	22.3079700959178	22.4600898805677	22.6033366861682	22.7996626492395	22.8579665722346	23.0181145836433	22.6180915071301	22.8242121661988	22.9009124927576	22.1235101619457	22.2434204005112	22.4096316169566	22.6961907346678	22.7188756493334	22.6134450699819	22.6988631784656	22.5540304367069	22.7345917210153
P50395	26.5882079437972	26.5403925936355	26.4441747298291	26.4129643934783	26.4516450325054	26.3946024246417	26.4209509396928	26.2851388761611	26.3171376568542	26.625334281542	26.6327017241721	26.6393418127912	26.7448367110903	26.6823090477904	26.6082309041821	26.7498311776286	26.5873497075786	26.6414105885975
P50402;A0A804HIV7;Q5HY57;A0A804HLA2	22.2690513236938	22.392546976785	22.4839210460219	22.6616650349196	22.5561140216602	22.6051702181553	22.6145013720414	22.4213683722407	22.7270446218458	22.3663969257441	22.8044367193122	22.5626262748271	22.3412038942741	22.2788373590482	22.402287630675	21.9708473646755	22.2690227789327	22.2617540576341
P50416	22.0371125615231	22.2393308762973	22.219432024454	22.3151398654465	22.2726709414086	22.2978936267629	22.3225427198875	22.4205719347797	22.3550266336647	22.1271366500398	22.2421343140218	22.2086812975388	22.1713942842708	22.2405118574494	22.2418796030495	22.1645055604198	21.9933102109272	22.3974646953191
P50453	23.2321462686143	23.590351303337	23.2164232000066	23.5248028080089	23.2915113543983	23.2709910436708	23.2612662583575	23.577500745606	23.0942297801808	23.8569983905679	23.6327849141835	23.6793855982358	23.93021540833	23.8203605159673	23.773340461521	24.1954292825118	23.9581030775353	23.7885542591064
P50454;E9PJH8;E9PPV6;E9PR70;E9PK86;E9PMI5	29.1076170202994	29.1167661277171	29.1560526695562	28.9269400198964	29.0874746169556	28.8797021471646	29.0126258601174	29.0267545792392	29.0627052884826	29.2375618829597	29.2231306890574	29.1576194409838	29.189144987279	29.1632697683532	29.1844231952756	29.2946301082229	29.2829053761734	29.2127104029961
P50479	23.3189311101602	23.2093153266793	23.0998896850639	23.4638855286569	23.7380988585837	23.7535848399498	23.30382421777	23.6506424616043	23.4653810661518	23.909306418567	23.7962994916389	23.6641633968692	23.5501596318035	23.5645346942338	23.6732512696971	23.0069300521384	23.1870390886475	23.0195065730361
P50502;H7C3I1;Q8IZP2;Q8NFI4;F6VDH7;Q3KNR6	25.7324425910744	25.7910660843094	26.441549375548	25.7403139912879	26.0329665215067	25.4189584442202	25.9167046366922	25.5885225025332	25.9582358592114	25.9254240490263	25.7394128941802	25.7341754029663	26.0479957105805	25.947998030202	25.7938959698422	25.8704189063302	26.3306883816032	25.9469278643033
P50552	25.0060311900287	25.1352004334767	25.5566052155926	25.3388533313485	24.8310342567787	25.1262860322178	25.1998906690658	25.3353816309408	25.4689267666465	24.7957547139785	24.3513096936314	24.6369936083669	24.7350539449201	25.0081276644558	24.8990599944868	25.1339079240213	25.0106479548923	24.8273074236017
P50570	24.22875998589	24.4013894405628	23.9947263279845	24.1018942637397	23.9372380266141	23.9113195668639	23.8184113228844	23.8736138292402	23.7489871747265	24.0738186123236	24.0186919129754	23.8178260510545	24.0385030949199	24.0581285073385	24.1222624358611	24.2413268407488	24.0714473047257	24.0263113517107
P50990;H7C4C8	26.3887031636422	26.4628408487872	26.550570664399	26.6925878345647	26.4983685049527	26.6250555268235	26.6807005425146	26.6635663559679	26.6927208447561	26.5366035428956	26.5718568942186	26.5578178652368	26.6231027342434	26.4912286259572	26.488457759051	26.6059727232619	26.5187535122074	26.636025588653
P50991	26.3971186493449	26.5196985139055	26.4627004610052	26.4842530350127	26.5957669386161	26.6030034865732	26.6832465150118	26.715810791382	26.6746526248738	26.442941724624	26.4606554907666	26.3614355607065	26.4838687815357	26.404852202951	26.3526740240015	26.4988554135826	26.4580756332262	26.6011623205125
P50995	24.7049847469034	25.0696867469388	24.8729566291321	25.2188192125788	24.9904045494219	25.1509694514824	25.1194154787637	24.9667965632906	25.1591556344836	24.9018240436911	24.979935554328	24.9581473394519	25.0404275253018	25.0604805598389	25.1056953067451	25.1861248212337	25.1239994813259	25.1313979336471
P51114;B4DXZ6;E9PFF5;E7EU85	24.301802610994	23.6479010496122	23.8613595670428	23.8944877038554	24.0368275880352	24.2679947912109	23.5080907072447	24.003245443076	24.0062452556187	23.9054553172769	23.7794652852446	23.9379563661029	24.0662002407718	23.85918062675	24.0964352809435	24.510628004985	24.2150459112619	23.8582322339727
P51148;K7ENY4;K7ERI8;K7ERQ8	25.6534060101745	25.4420558397929	25.6391209681776	25.4476152434099	25.6383753679217	25.6771286159259	25.8051111139641	25.6191892014091	25.7536613437037	25.3713911440229	25.4162545369731	25.3825818122681	25.5628766077868	25.4082418773568	25.5240555066978	25.7136101229914	25.4539068520856	25.5288017584103
P51149;A0A6Q8PG52;A0A6Q8PH84;A0A6Q8PGE6;C9J592;C9IZZ0;C9J8S3;C9J4V0	26.5071531951055	26.6609853839715	26.5788830788713	26.7790644531129	26.8807532911389	26.8525763697764	26.9167274120719	26.8233522725425	26.9704875586165	26.4659103641344	26.4408368592564	26.4194407519821	26.5119854382412	26.5702940793493	26.5860613952076	26.5970466169504	26.4327210578525	26.5161402872175
P51151	23.0460522046359	23.076164729451	23.1361887774378	22.9641102665942	23.1200364142271	23.1046960028048	23.0921822490336	22.8751336308948	23.149497194955	23.0118816400756	23.0646863453379	23.0741560819556	23.0060519980251	23.0404962157794	23.1856636897982	23.0082097455371	22.9889793449336	22.7252980174667
P51153	22.0611483387269	22.1045360499203	22.4942872332949	22.2255013780689	22.1712553499761	22.3211904447323	21.9290416412951	22.2901956346344	22.2082666757337	22.4128675108717	22.544911622328	22.3800820266001	22.386572198366	22.2292882413677	22.3791005830083	22.3429243454581	22.3864665516018	22.3846383233931
P51398;V9GZ61;V9GYA7;V9GZ03;V9GYL9	24.2201486132429	24.4076909892043	24.2060538868937	23.7748489783092	23.6522848118453	23.7907430251906	23.9825925723486	23.8221125409253	23.6848521857851	23.6579285336819	23.7578628148238	23.6338936562	23.5871493789769	23.7053539586881	23.6207558887002	23.4712237062446	23.4227803253273	23.4267520472325
P51452;K7ELG5;K7ES89	23.3006162127801	24.1630009777721	23.6421821717068	24.2093302022011	24.2019480018814	23.4991140169679	24.6477363991213	24.3210665485746	24.6607950243153	24.2400896315174	24.0761044582718	23.7501124022412	23.6978456882758	24.4449961482475	24.129119476744	24.1509694514824	23.8810101209993	23.8382667927688
P51553;E7EQB8;E9PF84;G5E9Q7	24.2362986271567	24.354137980185	24.2113369909178	24.5520963324442	24.1692087643596	24.1158488637436	24.2387784877972	24.4525564697069	24.2501023409717	23.9934965570014	23.8547177497965	24.0076145237636	24.0637340948023	23.9201623748061	24.132653474692	24.1626937272032	24.12667860837	24.3010350529749
P51570;K7EII7	23.475559288989	23.4946046391456	23.4699825714116	23.5032453792951	23.2761130432789	23.6187412638006	23.422395384237	23.1570286064422	22.9139872324075	24.0380006471411	23.8600336475263	23.4992356966408	23.8416296078128	23.9137864156398	23.9221604419118	23.6389829231249	23.904169328998	24.0265646412577
P51571;A6NLM8	26.0518790332698	26.5238162885007	26.2705990311828	26.7421402040653	26.6573097258281	26.4994029894358	26.4062479616604	26.437411874092	26.5160350583681	26.0009055483661	26.073164847708	25.7540438016322	26.0775109018345	26.0639603337696	26.1974929827102	26.1908787241479	26.0238605907204	25.9668185614614
P51572;A0A2R8Y5M6	20.4742723615677	20.5813274372103	20.6771366423494	20.3357087355881	20.7046706689903	20.5004762434516	21.3346726496752	21.3361447597821	21.2415596085842	19.9750530669278	20.3142384884427	20.4787379988916	20.0295838031931	20.6277404819394	20.547427837517	20.3437539284809	20.8376895223213	20.659094149234
