logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval	Gene.name	significant
0.156215627453353	26.632403148955	1.60158305327958	0.124298641706151	0.214308002941639	-5.87717403546258	P60981;F6RFD5	5	1.66396534438479	0.109070116131635	0.193527503600261	DSTN	FALSE
-0.170164738923802	23.634385814133	-1.72646285711315	0.0990606895988226	0.179691483458329	-5.6863184923885	P17900;H0YBY3	2	-1.65914808980796	0.110045360853132	0.195080412421461	GM2A	FALSE
-0.14072177977744	24.8915851255415	-1.64636471910593	0.114687474357573	0.200215376004717	-5.80999531987047	P43686	4	-1.65435775129091	0.11102240838356	0.196633693322382	PSMC4	FALSE
-0.126357246676129	23.3866477685572	-1.77330678315248	0.0907945621628552	0.168533372870289	-5.61195295856018	A0A6Q8PH91;Q9BQ69	1	-1.65056261804215	0.111801630420131	0.197834101015657	MACROD1	FALSE
-0.187882304483292	22.8887240140042	-1.62862646575886	0.118416875323406	0.205987815018035	-5.83677647816269	P29590;H3BT57	1	-1.64922709610825	0.112076930318313	0.198141445259031	PML	FALSE
-0.101738706087836	25.9538927115647	-1.66664315525451	0.110545969317175	0.195081122324426	-5.77910643276195	O14818	5	-1.6483828405849	0.112251255256289	0.198269880208119	PSMA7	FALSE
0.14337118470312	23.5165871897786	1.69372151175533	0.105213904436854	0.18805418299896	-5.7374108456977	P18754;C9JRH2;C9J3R0;C9JMJ4;C9JQZ4;C9JW69	3	1.64477200818343	0.112999399529117	0.199276033511846	RCC1	FALSE
0.121483699598357	24.1865088125808	1.77424725158886	0.0906348845968364	0.168482387954081	-5.61044488466562	P51665;H3BNT7;H3BTM8	3	1.64464746513441	0.113025278494411	0.199276033511846	PSMD7	FALSE
-0.170604050814671	22.5484683018875	-1.700887748486	0.10383996613152	0.186281447982028	-5.72629103494308	Q9UK45;A0A087X2I5	2	-1.64026225334749	0.113939656781895	0.20069202297303	LSM7	FALSE
-0.242737484627934	21.5117504205182	-1.57873349071786	0.129457069584611	0.221245649158625	-5.91089545298074	H7C5I5;C9J7K9;O15162;C9J9P4	1	-1.63981034646076	0.114034236643137	0.20069202297303	PLSCR1	FALSE
-0.126876321833379	24.1910758934609	-1.75370081390137	0.0941790392510767	0.173089723395454	-5.6432573891085	Q92882	1	-1.63848582007563	0.114311826108865	0.200999153212161	OSTF1	FALSE
-0.145072180915388	22.4382036554941	-1.68961976078553	0.10600725137869	0.189125471352649	-5.74375953206088	Q9UBI1;R4GN54;R4GMW6;H0Y4W0;H0Y6Z9;R4GMX3	1	-1.63791767376426	0.114431069308289	0.201027554190237	COMMD3;COMMD3-BMI1	FALSE
0.181017677514578	24.4161988747775	1.67442217209673	0.108991215306856	0.193122917607703	-5.76718051820145	J3KN66;A0A0A0MSK5;Q5JTV8;H0Y4R4	2	1.63720548537001	0.114580691179897	0.201109223943114	TOR1AIP1	FALSE
0.140976337232985	23.5570618664651	1.80000422943028	0.0863550267505548	0.16191567515729	-5.56891497745207	Q15370;B8ZZU8;I3L0M9;A0A0B4J296	2	1.63630668869748	0.114769750648971	0.201259904465372	TCEB2	FALSE
-0.175482384756105	21.4930642850506	-1.62813228522983	0.118522219718069	0.205987815018035	-5.8375193856675	C9JFV4;Q8IZL8;I3L1P4;I3L4M7;I3L445;E7EV54	1	-1.63529403035828	0.114983073091873	0.201452823476328	PELP1	FALSE
0.0705449776931211	23.9009737656137	1.38257333021719	0.181434031162998	0.287172370753122	-6.18431707138801	Q14980;A0A087WY61	14	1.6267745111576	0.116790917494821	0.204436525237793	NUMA1	FALSE
0.122815237981658	22.5712794496294	1.75361063302489	0.0941948542123774	0.173089723395454	-5.64340078422689	Q8N3U4	1	1.62508514602089	0.117152206403437	0.20488502465175	STAG2	FALSE
-0.0879198268281876	27.4903628889438	-1.60748188784884	0.122995227401404	0.212248401267909	-5.86840714218215	Q9H0U4;E9PLD0	6	-1.6224918588912	0.117708623153867	0.205673669489284	RAB1B	FALSE
0.157641754346756	24.6650928496623	1.71107124129862	0.101913880042269	0.183840949197433	-5.71042849232162	Q86U42;B4DEH8;G3V4T2;A0A7I2V383;H0YJH9	2	1.62093720567634	0.118043245801261	0.206073705740787	PABPN1	FALSE
-0.146423622054066	23.5665747034746	-1.59837135951161	0.125013149990632	0.215159437318387	-5.8819367192215	Q16666;A0A0A0MRB1	4	-1.6194837189693	0.118356810533134	0.206436297441513	IFI16	FALSE
0.110645991270243	24.8875247848648	1.67691526561829	0.108496875021274	0.192685707004995	-5.76334944028256	K7EQ02;K7EQ55;K7EK33;Q96EP5	4	1.61693384255635	0.118908579889899	0.207213342971674	DAZAP1	FALSE
-0.119385452297816	23.1261511127227	-1.7531975456142	0.0942673262799858	0.173089723395454	-5.64405755783464	Q9Y6Y8	1	-1.61275284093754	0.119817946721828	0.208611603667469	SEC23IP	FALSE
0.135708769815501	22.8337103652965	1.67170327724146	0.10953250570758	0.193467741059585	-5.77135363281468	Q9NVH1	3	1.61047111210385	0.120316659549504	0.209293029546417	DNAJC11	FALSE
-0.56374771824068	23.0478226398579	-1.50923237459177	0.146252742714287	0.242717317696051	-6.01110774514876	Q71DI3	2	-1.60894675131671	0.120650797556257	0.209687215004191	HIST2H3A	FALSE
0.118701223243171	22.888476543063	1.74764748135357	0.095245689085928	0.174393515227756	-5.65287055476589	Q5JW30;O95793	1	1.60653417518168	0.12118120876243	0.210421511208138	STAU1	FALSE
0.171471272101915	23.1971022213493	1.59586692933358	0.125572693968006	0.215931881161915	-5.88564541224406	Q8N684;F5H669	1	1.60224943304473	0.12212799978259	0.211876867950222	CPSF7	FALSE
0.109334325193331	24.9562383754948	1.79841571256997	0.086613823429032	0.162244914204239	-5.57148892126272	A0A7I2V697;A0A7I2V4T9;A0A7I2V2U2;A0A7I2V5Z3;A0A7I2V588;O43765;K7EMD6	1	1.60058580239487	0.122497261700775	0.212322663405966	SGTA	FALSE
-0.164002222468866	22.2598773399786	-1.5984409374881	0.124997634584298	0.215159437318387	-5.8818336196837	M0R2H7;W4VSQ9;Q15642;M0R0F9	3	-1.60011141272784	0.122602727689804	0.212322663405966	TRIP10	FALSE
0.114794802766951	24.5433474916604	1.74188808951962	0.0962701642551875	0.175609747705908	-5.6619939977522	P31153	3	1.59841479774583	0.122980535261041	0.212787971392218	MAT2A	FALSE
-0.129381211896725	24.3690441870088	-1.68692209398224	0.10653179501997	0.189887568819874	-5.74792862281298	Q9BPW8;F8WCR5;H7C2U6	1	-1.59782567440351	0.123111948979567	0.212826507544463	NIPSNAP1	FALSE
0.134932500145936	21.5712763063003	1.656653708429	0.112570034748725	0.197936490315612	-5.79435892061944	H3BQK9;H3BPE1;Q9UPN3;A0A7P0MQR8;A0A590UJG2;H0Y390	3	1.59701256177322	0.123293518669376	0.212951604433378	MACF1	FALSE
0.0995171095407237	23.7202078493437	1.88076314809557	0.0740529128808525	0.142409447847793	-5.43590438312296	Q9UMX5	1	1.59535896861881	0.123663454958546	0.213401537317846	NENF	FALSE
-0.135711502709626	21.9993447647833	-1.65842766829838	0.112208321399444	0.197478543979166	-5.79165545279164	Q9BVJ6;X6RJY0;Q5TAP6	1	-1.59269165925031	0.12426211693199	0.214245029193087	UTP14A;UTP14C	FALSE
0.0930677545300611	27.4478794682708	1.5122597715351	0.145485496327792	0.241649674479722	-6.00681749004657	P29692;E9PRY8;E9PK01;E9PQZ1;A0A087X1X7	7	1.58542669242672	0.125904892149744	0.216885635770318	EEF1D	FALSE
-0.107791767759348	24.9519850419174	-1.57385655986739	0.130580871489195	0.222581030947492	-5.91804364064808	P67775;P62714;H0YC23	5	-1.58187841096364	0.126713753581516	0.21808633670252	PPP2CA;PPP2CB	FALSE
0.117340894850699	23.6387336887822	1.87144517692941	0.0753893542740856	0.143704047736527	-5.45146399780043	P11172;E9PFD2	2	1.57963079073611	0.127228339113561	0.218778890010091	UMPS	FALSE
-0.0950858589935457	23.9612898195196	-1.87382035795078	0.0750466999384387	0.143471632235251	-5.44750300630247	Q9Y2X3	3	-1.57844541265911	0.127500423075209	0.219053590305426	NOP58	FALSE
-0.0871174634642706	29.4204287890916	-1.32437352332766	0.199721147465751	0.308358066158523	-6.25968416021863	P10809;A0A7I2V599;A0A7I2V2X6;A0A7I2YQK6	29	-1.57452950606749	0.128402676584612	0.220409524066896	HSPD1	FALSE
-0.11780982280175	24.983520369914	-1.68976099098883	0.105979850725977	0.189125471352649	-5.74354112980009	A0A1W2PNV4	3	-1.57353024995734	0.128633755481917	0.22061198169722		FALSE
0.13855497996472	24.0385488760939	1.61560666334483	0.121218735530982	0.209739604512346	-5.85629102430778	P20618	3	1.57265717355315	0.12883593630056	0.220764565717128	PSMB1	FALSE
0.170389767635182	25.100004634902	1.55447458717473	0.135127625974002	0.229129452738525	-5.94627981768214	B7Z7P8;P62495;I3L492	3	1.56912188823705	0.129657297091403	0.221976935318908	ETF1	FALSE
-0.179703586362091	25.0071758322718	-1.58592776126735	0.127813999697136	0.219206068082159	-5.90031903907785	P80303;E9PKG6;Q2L696;E9PLR0;E9PLE9;A0A2R8Y6G7	2	-1.56287889768169	0.13111829671052	0.224281297004837	NUCB2;Nucb2	FALSE
-0.177056253709353	23.1971763211114	-1.54206563419772	0.138106960514975	0.232731837645772	-5.9642122017875	Q96CM8;E9PF16	1	-1.56073062607746	0.131624168164698	0.22494927951022	ACSF2	FALSE
-0.119758307732546	22.2627459485593	-1.67361512806207	0.109151648078368	0.193144930810179	-5.76841975423748	A0A0U1RQD1;A0A6Q8PFP0;Q9NQ88	1	-1.55941707132614	0.131934273307677	0.225281815192618	TIGAR	FALSE
-0.126620547966425	24.5360792012111	-1.41770580123331	0.171056443675246	0.273634179792232	-6.13751893099009	P62140;E7ETD8;C9J9S3;C9JP48	12	-1.55625582072688	0.132683051310511	0.226362161028431	PPP1CB	FALSE
0.107183277624529	23.4139618304055	1.73991601095599	0.0966231233209392	0.176088869603581	-5.66511281546732	Q9Y5X3;Q5QPE5;Q5QPE4	1	1.55491608485824	0.133001436585383	0.226532201579685	SNX5	FALSE
-0.146696676760428	24.8031982872625	-1.39358536849649	0.178128550677625	0.283783230246216	-6.16975307239985	A0A804F6T5;A0A804F729	29	-1.5548588094834	0.1330150619532	0.226532201579685		FALSE
0.105912475878657	22.6163556600068	1.74491368687859	0.0957308002483895	0.175117317527542	-5.65720394481797	E7EPV7;A0A669KB41;A0A669KBH5;P37840;H6UYS7	1	1.55218740274751	0.133651846087201	0.227267335709476	SNCA	FALSE
-0.107559832578502	26.1110770564296	-1.49885324937464	0.148908419552442	0.245453438822707	-6.02576407322254	P62081;A0A2R8Y623;B5MCP9	6	-1.55207032024308	0.13367981233783	0.227267335709476	RPS7	FALSE
0.0706137266450533	27.661781603756	1.41913345913723	0.170645024398878	0.273200162214953	-6.13559674365078	P31943;G8JLB6;E9PCY7;D6RBM0;D6RIU0;D6RFM3;D6RIT2;D6RAM1;D6RJ04;D6RIH9;D6RDU3;D6R9T0	9	1.55117129049362	0.13389471438278	0.227434401608381	HNRNPH1	FALSE
0.21339873901951	25.7891839862392	1.52815044489231	0.141512329008651	0.236662985906407	-5.98418544013874	P62328	2	1.54893073658861	0.134431527628684	0.228147501197505	TMSB4X	FALSE
0.112533928300206	24.8460858960789	1.57640298239917	0.129993084602922	0.221772978981363	-5.91431347964542	P05198;G3V4T5;H0YJS4	4	1.54220008257053	0.136054766742608	0.230701560998335	EIF2S1	FALSE
-0.15378047167022	24.3251218019048	-1.54551723417886	0.137272841108766	0.231759342131683	-5.95923567302069	Q5VWC4;P55036;A6PVX3	3	-1.54063826838314	0.136433721880011	0.231143143063442	PSMD4	FALSE
0.111316117753805	25.6510867645617	1.51759361700919	0.144141764285722	0.240441779604071	-5.99924192406202	P31942	5	1.53784138428504	0.13711451527633	0.232094882629205	HNRNPH3	FALSE
0.235800580775514	22.8540620756779	1.47564106966535	0.154990674821389	0.253688319812792	-6.05824687832425	F8W9B8;A0A0A0MSI8;O00471	1	1.53655786862083	0.137427868719322	0.232423542066503	EXOC5	FALSE
-0.13876845005041	22.3287593420818	-1.5770159807621	0.129851916630725	0.221726127346684	-5.91341481339736	A0A1W2PNX8;Q9H3U1	1	-1.53566812328432	0.137645432634427	0.232589769182958	UNC45A	FALSE
0.112809535992408	23.5368927444208	1.66557636862076	0.110760641316601	0.195283228361096	-5.78073860744005	F8VX11;E7EX17;P23588;F8W0K0;F8VYE9;F8VSC7;F8VP89;F8VRU1	1	1.52992957751289	0.139055433085619	0.234707495720985	EIF4B	FALSE
-0.11226786191321	24.5073869152564	-1.56162360445553	0.1334355011346	0.226457116808068	-5.93589705875132	B7Z3Q4;O00116;A0A7P0T984;A0A1B0GWA2;A0A7P0TAL3;A0A2R8YEL0;A0A7P0TAU9	4	-1.5295892743029	0.139139417976132	0.234707495720985	AGPS	FALSE
-0.093942881106198	25.8123706811684	-1.40308575315084	0.175315624900555	0.27998809873553	-6.1571114490822	P21281	9	-1.52239213695265	0.140925373451682	0.237514674356767	ATP6V1B2	FALSE
-0.146611175710628	22.466081694717	-1.54165321296791	0.138206906663489	0.232731837645772	-5.96480624159196	P21283;E7EV59	1	-1.5210591255444	0.141258205322621	0.237870034869698	ATP6V1C1	FALSE
-0.203593241840732	22.3121114083453	-1.47532408087551	0.155075116521461	0.253688319812792	-6.0586876324189	A0A1W2PQV2;P23434;H3BUH9	1	-1.52014062960651	0.141487912715293	0.238051276785869	GCSH	FALSE
-0.117298745411567	22.4959785149554	-1.62644103412622	0.118883340278017	0.206431445718729	-5.84006054504416	A0A7P0TBI9;A0A7P0Z4A2;A0A7P0Z4A5;A0A7P0T8D4;A0A7P0T8S8;A0A7P0T8Z2;A0A7P0T8C7;Q9Y5X1;A0A7P0T8Z7	1	-1.51840911114846	0.141921779252455	0.238575404777834	SNX9	FALSE
-0.607273156405878	23.6048277919536	-1.42060910504115	0.170220612408167	0.272744613143736	-6.13360827327158	K7EK07;P84243;K7EMV3;A0A590UJJ6;B4DEB1;K7ES00;Q16695	2	-1.51756743916833	0.142133068999162	0.238724792892649	H3F3B;H3F3A;HIST3H3	FALSE
0.161642726243738	22.6431795190518	1.50741328961157	0.146715357064727	0.243278015541002	-6.0136823345258	P43897	1	1.5130518426885	0.143271033163132	0.240429014344326	TSFM	FALSE
-0.107629402421537	28.6179166239154	-1.5478291933019	0.136716463836062	0.231020021213449	-5.95589734887824	G3V576;G3V2Q1;P07910;G3V555;G3V575	4	-1.50725370066391	0.144743091815334	0.242690480687791	HNRNPC	FALSE
-0.119046041887195	24.9506749660345	-1.5933146209031	0.126145087738245	0.216725040607557	-5.8894203339475	O95433;H0YJ63;G3V438;H0YJG7	1	-1.5001542679051	0.146562278693774	0.245506144771804	AHSA1	FALSE
0.191652561038374	22.2620123367189	1.46193932639404	0.158674970822001	0.257846827585751	-6.07722825371154	Q96EL3	1	1.49971989970516	0.14667418392777	0.245506144771804	MRPL53	FALSE
-0.176348897317272	22.6231666938341	-1.47285402440184	0.155734392188999	0.254340087745853	-6.06211947248299	A0A3B3IRL5;C9J381;P20839;C9K0R9	1	-1.4975758102482	0.147227578736129	0.246192135452711	IMPDH1	FALSE
-0.152422723824845	22.7921357916372	-1.50245154481507	0.147983293640899	0.244548663220129	-6.0206921296518	H7BXH2;E9PKF6;Q5H9R7;H0YEN2	1	-1.49681086825092	0.147425422396728	0.246192135452711	PPP6R3	FALSE
-0.106179246157925	23.7291634987194	-1.65352360361469	0.113210673563743	0.198347541284186	-5.7991237128439	Q9HCN8	1	-1.49626830782784	0.147565880471914	0.246192135452711	SDF2L1	FALSE
-0.18108128088852	22.7180149186374	-1.46684681585219	0.157347285804895	0.256330164845067	-6.07044629543698	O60701	1	-1.49617893054901	0.147589028894472	0.246192135452711	UGDH	FALSE
-0.148504852614185	24.6180705147217	-1.50438286422741	0.147488695521701	0.243938046028259	-6.01796582808776	K7ENX8;K7ELV6;K7EJV5;K7ELT6;K7EJV1;K7EMY9;K7EPM4;K7ER40;K7EQR7;D6W5Y5;Q14011;K7EQX4;K7ENN6;K7EIF7;K7EQL0	1	-1.49280277873078	0.148465603694124	0.24744267282354	CIRBP	FALSE
0.135494024134147	23.8015366733467	1.5225013065291	0.142914425564996	0.238803024723	-5.99225278598207	P31689	3	1.49167301665575	0.148759874168992	0.247631841889972	DNAJA1	FALSE
0.173429359742393	23.6346862835263	1.46898939867723	0.156770465435254	0.255817914308573	-6.06747954513782	O75475	1	1.4913922219353	0.148833086510281	0.247631841889972	PSIP1	FALSE
-0.0970062248721852	23.0189029256713	-1.71415332608447	0.101336987465825	0.183139133974382	-5.70561357465409	Q9NRY5;E7ESJ7	1	-1.48985953888932	0.14923322253073	0.248012113951855	FAM114A2	FALSE
0.117321661415275	21.6062452703973	1.58523367908409	0.127971756302829	0.219283765193775	-5.90134106298398	Q9UNF0;A0A0U1RR22	1	1.48921295013813	0.149402288361792	0.248012113951855	PACSIN2	FALSE
-0.110408350515499	22.6406241849095	-1.6177654211207	0.120750357521913	0.209114739935817	-5.85306379292872	Q9BXK5;A0A087WX97;A0A087WTL4	1	-1.48905658559664	0.149443196868425	0.248012113951855	BCL2L13	FALSE
0.14550599567335	24.5546468808645	1.49670259917331	0.149463612635318	0.245952780285967	-6.02879083312445	P36405	3	1.48701293387807	0.14997869826467	0.248689168040908	ARL3	FALSE
0.140242419368828	29.0230998343958	1.38344741888975	0.181169883263024	0.287155549777672	-6.18316454750908	Q3ZCM7;A0A075B736;Q5SQY0;A6NNZ2	8	1.48479013904267	0.150562906003864	0.249445766106657	TUBB8	FALSE
-0.105683134924071	22.564856391466	-1.63299598792831	0.117488848597388	0.204739280397594	-5.83020014876957	Q27J81;A0A6Q8PF44;A0A6Q8PH71;A0A6Q8PHG2;A0A6Q8PGN3;A0A6Q8PFW4;A0A6Q8PHA2;A0A6Q8PHS8;A0A6Q8PF29;A0A6Q8PH25;A0A0A0MQU1;A0A087X118;A0A6Q8PGC7	1	-1.48104691382818	0.151550888284864	0.250610482238948	INF2	FALSE
-0.113610808079603	22.4402483848044	-1.58974691109653	0.126948853034938	0.217913964276522	-5.89468914306468	Q9HD33	1	-1.48079641171924	0.151617192476485	0.250610482238948	MRPL47	FALSE
0.142922782916155	22.8167033532508	1.56642549378417	0.132308831699187	0.224936549096263	-5.92890201208863	C9JRZ6;Q9NX63;F8WAR4	2	1.48066693856884	0.151651471303569	0.250610482238948	CHCHD3	FALSE
-0.171647879595845	25.0720131853526	-1.42223972876091	0.169752614740852	0.272442468102602	-6.13140899034116	Q9ULV4;B4E3S0	4	-1.4765954709456	0.152732622192863	0.252183415136396	CORO1C	FALSE
0.374795174962447	22.2159797155018	1.36487943399115	0.186847281174511	0.292855650211023	-6.20751683146955	Q3BDU5	26	1.47508579345763	0.153135087980702	0.25263402839456	LMNA	FALSE
0.137352320129235	22.4572688750495	1.4492973653463	0.162137094995808	0.262379531321017	-6.09461375444846	O94874	4	1.47388369743049	0.153456168316368	0.252949727994014	UFL1	FALSE
-0.147411165374653	22.3660883884146	-1.54099990805534	0.138365350949697	0.232797613763511	-5.96574698521939	F8WA11;Q7Z460;H0Y5T1	2	-1.47181132203335	0.15401097813931	0.253649837307141	CLASP1	FALSE
-0.131232234448074	25.8200174042915	-1.45163262874631	0.16149299185832	0.261989462665327	-6.09141151111301	F5GYN4;J3KR44;Q96FW1;F5H6Q1;F5GYJ8;F5H3F0	4	-1.46859585488906	0.154875019661634	0.254857627291296	OTUB1	FALSE
0.0954107622384299	23.8130414290316	1.6833598790484	0.107227824716526	0.190779432661703	-5.75342608453077	O14776;A0A7P0T8N8;G3V220	1	1.46387804567737	0.15614984039529	0.256738776366624	TCERG1	FALSE
-0.179079706133233	23.0886216538745	-1.46568326229347	0.157661256953568	0.256627254640616	-6.07205594993017	O75934	2	-1.46085309780554	0.156971668487137	0.257872580918211	BCAS2	FALSE
-0.101165041829397	22.9749279536411	-1.62818330783064	0.118511339588624	0.205987815018035	-5.83744269084567	O75884	1	-1.45891073426062	0.157501211619239	0.258524716041681	RBBP9	FALSE
-0.171164876237782	21.0045632000528	-1.43367206333075	0.166500483518722	0.268229501012568	-6.1159316287476	S4R341	1	-1.45729090809821	0.157943921486142	0.258933010832445	NOLC1	FALSE
0.123718060340849	26.3948157047419	1.45036255325305	0.161843041467266	0.262339094647689	-6.09315363084102	Q969H8;M0QYN0;M0QXF7	4	1.45702924526682	0.158015529687492	0.258933010832445	MYDGF	FALSE
0.129016774227203	23.8541113108043	1.58280026835389	0.128526125163039	0.220040337197477	-5.90492144900255	Q13155;A8MU58	2	1.45488569893481	0.158603129835686	0.259677668496715	AIMP2	FALSE
-0.146398325611553	22.2828078597653	-1.51530928502767	0.144715991169167	0.240781725921396	-6.00248893316326	A0A7P0T9W1;P11182;A0A7P0Z494	2	-1.45028503104291	0.159870225569628	0.261532667668436	DBT	FALSE
-0.162376328507225	24.5617247784397	-1.43339961447023	0.166577397808318	0.268229501012568	-6.11630165816973	O43447;A0A7I2V5V0;A0A7I2V343;C9JQD4	1	-1.44849077086593	0.160366593259679	0.262124775235855	PPIH	FALSE
0.0993051592470273	26.3064782717251	1.36938149334308	0.185457921193641	0.292083660617012	-6.20163747011903	Q15907;H3BMH2;H3BSC1;P62491	7	1.44570165619866	0.161140637094327	0.263169382189228	RAB11B;RAB11A	FALSE
-0.112297798716607	21.6355808304092	-1.53609865689856	0.139558832893659	0.234199418367156	-5.97279456700004	Q8IXQ6	1	-1.43882354337415	0.163062294938656	0.266084916427095	PARP9	FALSE
0.116752769905137	23.7257783223435	1.50640063725919	0.146973406205863	0.243292141002913	-6.01511448376506	Q96I24	3	1.43750724541366	0.163432138102018	0.266465442557638	FUBP3	FALSE
-0.152482650936875	22.4021618808408	-1.43258809889193	0.166806664379683	0.268377059026718	-6.11740348556629	Q15428	1	-1.43656316611041	0.163697811888708	0.266675633402657	SF3A2	FALSE
0.106006085285522	23.7158644448507	1.5491024232064	0.136410856694074	0.230703530401946	-5.9540571963275	Q5SSJ5;B0QZK4	1	1.42687694203745	0.166443642455972	0.270922456418318	HP1BP3	FALSE
-0.146037378933343	24.6848596629765	-1.36446022879428	0.186977068980884	0.292855650211023	-6.20806346057798	O78179;A0A140T912;A0A140T937;A0A140T930;A0A140T9J9;A0A1W2PRZ0;Q5QT33;A0A1W2PR11;A0A140T9B3;A0A140T962;Q5RIP0;A0A1W2PP77;A0A1W2PRX1;A0A0G2JH50;A0A0G2JIF0;A0A1W2PS56;A2BF26;A0A140T9M5	5	-1.42567839856173	0.166785948175897	0.271252188537586	HLA-C;HLA-Cw	FALSE
-0.124631172016436	23.2284542267397	-1.47458137592706	0.155273110282084	0.253799300125786	-6.05972001931668	Q9UIA9;E7ESC6	1	-1.42519410100319	0.166924423715438	0.271252188537586	XPO7	FALSE
0.143873680817684	24.5798476925275	1.38809719763297	0.179769874868622	0.285719590231823	-6.17702344784149	Q09028;H0YCT5;H0YF10;H0YDK2	4	1.42403862066476	0.167255182027286	0.271563367987684	RBBP4	FALSE
0.138265829703169	22.816472319901	1.4997162963994	0.14868609834604	0.245294324682552	-6.0245484644401	Q9NP72;A0A804HIB9;B7Z4P9;Q5W0J0;A0A8C8NLQ3	2	1.420937416319	0.168145495362793	0.272729741757726	RAB18	FALSE
-0.210231413418189	22.3494904013146	-1.36767622340942	0.185983209300486	0.292237919529369	-6.20386632860281	Q9UKX7	1	-1.42056289280174	0.168253271453612	0.272729741757726	NUP50	FALSE
0.118664090745042	23.7482276233466	1.58157415790401	0.128806210091937	0.220326411999366	-5.90672384662778	P08195;A0A7P0Z4P5;J3KPF3;A0A7P0TAN7;A0A7P0Z4A0;F5GZS6;F5H056;A0A7P0T9F7;A0A7P0TBF8;A0A7P0TAS6;A0A7P0T8U7;F5GZI0;A0A7P0T8F1	2	1.4196931340265	0.168503773341098	0.272908935228523	SLC3A2	FALSE
-0.113885393391392	25.2100829748958	-1.49101502189806	0.150940038449046	0.247963837384701	-6.03677849515208	Q9UMX0	3	-1.41836531217236	0.168886777157514	0.273302253491413	UBQLN1	FALSE
0.160513369528502	23.0546897879843	1.39626685458461	0.177330973227242	0.282974957277514	-6.16619216998711	Q9H173;D6REA1	3	1.41709957067251	0.169252520275982	0.273667010396488	SIL1	FALSE
-0.131493316727131	22.3179284420634	-1.44536699728117	0.163225849120923	0.263485435253146	-6.09999379629981	Q8N2K0;A0A5F9ZHQ8;A0A5F9ZGT4;A0A5F9ZH71;A0A5F9ZH49;A0A5F9ZHH2;I3L206;A0A5F9ZHQ0;A0A5F9ZHG5;I3L440;Q5T712;A0A5F9ZGW7;A0A5F9ZHM3;A0A5F9ZH28;I3L294;A0A5F9ZGZ9;A0A5F9ZHF0	1	-1.41571100841649	0.169654479252718	0.2739451407081	ABHD12	FALSE
-0.109888114664681	23.1882490057394	-1.51332863715001	0.145215400145663	0.241406675433966	-6.0053011096345	O14672	1	-1.41517379710869	0.169810194379945	0.2739451407081	ADAM10	FALSE
0.155139205728407	23.4095009141286	1.44980824540685	0.161996008574393	0.262368950764175	-6.09391356648769	Q9Y305;H7C5Q2	2	1.41505036859264	0.169845987239022	0.2739451407081	ACOT9	FALSE
-0.141433746033425	24.8641943565557	-1.35497817343177	0.1899318788706	0.296056885529713	-6.22039024150331	A0A7I2YQ95;H7C4F6;O00629;A0A7I2V340	5	-1.41373947454966	0.170226502636657	0.27430485337442	KPNA4	FALSE
-0.153350853986201	22.7239219802615	-1.40487334275972	0.174790341159476	0.279378004312277	-6.15472486933614	Q92905	1	-1.41331332687235	0.170350347403294	0.27430485337442	COPS5	FALSE
-0.137006920912299	22.5606278043389	-1.49253643326198	0.150543934757658	0.247521646523973	-6.034644216958	Q8TEX9;H0YN14	2	-1.41275504591713	0.170512700626163	0.27433974110645	IPO4	FALSE
-0.0889670770534892	24.2041669798607	-1.65367201975935	0.113180227759957	0.198347541284186	-5.79889794275699	O95336;M0R261;M0R1L2	1	-1.41147121649778	0.170886517532934	0.274714517056241	PGLS	FALSE
0.150054109434535	23.098479952396	1.45334103929112	0.161023099149311	0.261444665562995	-6.08906618186803	O60749	2	1.40931994002658	0.171514374298201	0.275496729721163	SNX2	FALSE
0.0839347985869097	26.034908268746	1.29229127915966	0.210403071323336	0.32003587291771	-6.30006048352058	A0A087WTP3;M0R0C6;Q92945	9	1.40296871392312	0.173378712288813	0.278262130833898	KHSRP	FALSE
0.0719174913739948	27.4904588783188	1.20059311926071	0.243378888398328	0.359809577237862	-6.41077896293546	P49411	17	1.40213415462685	0.173624881164875	0.278428057789068	TUFM	FALSE
0.135129996839975	22.7575328783958	1.48229641055735	0.153226414661101	0.25129647484369	-6.04897533882855	Q12965	2	1.40086848530638	0.173998743686562	0.278798315685124	MYO1E	FALSE
-0.130813268253377	24.112037940601	-1.42671779241941	0.168472710115548	0.270611025309159	-6.12535859832491	G5EA30;Q92879	1	-1.39929156870353	0.174465438686857	0.279316589030682	CELF1	FALSE
0.153671326571477	23.894668686427	1.38645980296298	0.180261893081014	0.286013581373456	-6.179187954154	A0A087WUE9;Q92797;M0R3C7	1	1.3974178452202	0.175021265934381	0.279752891322593	SYMPK	FALSE
-0.217894424748724	24.3673441941965	-1.34022604563421	0.194602188144217	0.301951798320267	-6.23942495720356	O00767	1	-1.39703463195763	0.175135116387696	0.279752891322593	SCD	FALSE
0.18206515747142	25.7307656069827	1.35913871747252	0.188630849235935	0.294735701931149	-6.21499033458047	E9PIM6;E9PNQ8;P04216;J3QRJ3	1	1.39692281081825	0.175168348874301	0.279752891322593	THY1	FALSE
-0.100351019070569	22.6377709634801	-1.53323470450964	0.140260148180047	0.234971897724306	-5.97690442272175	P03956	1	-1.39506253082009	0.175721945604928	0.280407360007863	MMP1	FALSE
