LFQ.intensity.1G_A_01	LFQ.intensity.1G_A_02	LFQ.intensity.1G_A_03	LFQ.intensity.1G_B_01	LFQ.intensity.1G_B_02	LFQ.intensity.1G_B_03	LFQ.intensity.1G_C_01	LFQ.intensity.1G_C_02	LFQ.intensity.1G_C_03	LFQ.intensity.DLN_A_01	LFQ.intensity.DLN_A_02	LFQ.intensity.DLN_A_03	LFQ.intensity.DLN_B_01	LFQ.intensity.DLN_B_02	LFQ.intensity.DLN_B_03	LFQ.intensity.DLN_C_01	LFQ.intensity.DLN_C_02	LFQ.intensity.DLN_C_03
P10809;A0A7I2V599;A0A7I2V2X6;A0A7I2YQK6	29.5644183994419	29.5381033318856	29.4530316029769	29.4637296543074	29.3638807894125	29.416210234404	29.2819111073584	29.1992916209516	29.1112537754965	29.6064317024161	29.5997621704253	29.5471614258351	29.4864643447432	29.4269039725746	29.4332664528079	29.4370625763232	29.3712955838328	29.267539458455
P11021;A0A7P0TB36;A0A7P0TAI0	29.0691233242327	29.1327613217826	29.1529381824788	29.1586068377835	29.2441792923139	29.2686106009939	29.3604939834776	29.2927666848729	29.3202316929436	30.0800451515024	30.0151808578137	30.0122528779435	30.008384166375	30.0436170488528	30.074696642268	29.9402772991601	29.9726801046933	30.0285472056947
P11047	24.7745976683567	24.6166677413308	24.6820142893788	24.635056918981	24.5881793441473	24.4631371781391	24.4543148585175	24.5326707727006	24.47654845258	24.9116852922074	24.9129646012963	24.8899472808905	25.0895823759139	25.0856575535086	25.0068444703474	25.0378331256545	25.1983551100191	25.0272820535754
P11142;E9PKE3;E9PNE6;A8K7Q2;E9PN89	27.9517707151345	28.0685596814044	28.0599753982675	28.3046076997846	28.3333014188468	28.4163109200936	28.3992556252992	28.3519077997182	28.4281028217718	28.0921963659858	28.1515114832783	28.0793840296293	28.12726065658	28.1468103312569	28.0825851082164	28.2263730893186	28.1304064614657	28.1989170895266
P11177;C9J634;F8WF02	25.0682931553937	24.9427510893239	25.0773275304118	25.157190555804	25.1141019709714	25.2168968019283	25.2359335819786	25.3591747421061	25.4070101897611	25.0875606050165	25.0388798159517	25.0045318408794	25.2901406560578	25.2845742067478	25.2798009885634	25.2951601959409	25.1649965130726	25.2741944238062
P11216	24.652394235414	24.5886368705258	24.5148469432325	24.7764563261988	24.5614497104206	24.6134113454755	24.7353122378294	24.8510993457115	24.7318472650119	24.5766361142353	24.6311202018473	24.5047006871262	24.7348472772922	24.7352089262148	24.6322857021457	24.6400869138743	24.7054594304168	24.6361085872267
P11279	25.0077428260484	24.8635352213869	24.7876578968278	24.5252211277221	24.6754604802607	24.8508609743412	24.9086194754348	24.5883509335432	24.7972399869726	24.3626566031726	24.5850872400778	24.5119552869294	24.6786336630499	24.7114060926006	24.7879567461383	25.0004972881104	24.9980022428401	24.896152032101
P11310;Q5T4U5;F6YB23;A0A7P0TB51;A0A7P0T8G6;A0A7P0TB55;A0A7P0T932	22.675944976445	22.858858243152	22.8917466269031	23.2776744785127	22.7326651281687	23.168091801599	23.0045318408794	23.0577319946076	23.0885152339385	23.1086093189967	22.7501328528021	23.160187192236	22.9861218799576	22.5823561011091	22.2975969684813	22.8075451714626	23.0828916324865	22.8264445241997
P11387;A0A7P0T852	23.6967850390287	24.3570950120955	24.3545415688787	24.5013634313219	24.3594428761169	24.2532802437235	24.2838327425825	24.3671971633763	24.4189906030879	24.1171180039537	24.1653799536173	24.3633252295186	24.1435930984533	24.0888548647419	23.9138776994539	23.9488669558542	24.0646388378808	23.7117736649073
P11413;E7EUI8;E7EM57;E9PD92	26.1690175649635	26.1747615981505	26.2180801269884	26.1213733651231	26.1967428877855	26.2631125698311	26.2320218058886	26.1787745548503	26.102094568501	26.652941228801	26.641272762465	26.5484996307078	26.7411116361288	26.7676189243822	26.7156798931338	26.8619511021861	26.8904112445674	26.6973684926093
P11498	23.7385112339019	23.5088161049173	23.9059143211435	23.5407325294643	23.0223542660237	23.4803750684078	23.5500421724067	23.4617641931802	24.1128301736078	23.7309667675534	23.706724490088	23.676267883532	23.7289966514765	23.6489982395965	23.6483400257424	23.9699169504118	23.8411496853039	23.587492782408
P11717;A0A7I2V381	23.9847668125059	24.0861841806511	23.9942083976106	23.7834674933481	23.7100925693377	23.67734371881	23.8147005849815	23.9095811042609	23.6792782029151	24.1607719272109	24.2436528308389	24.128175613419	24.3341543275568	24.2979607307248	24.25609118092	24.2475694554458	24.2516199405235	24.1921212096778
P12004	25.1871448342671	24.9858527050446	25.2118568141269	25.4222028751687	25.3328918434935	25.5427409493682	25.3014537716082	25.6558095465135	25.6548267655897	25.0985249788611	24.9671484937795	25.007871116924	24.8575679878804	25.0053459666165	25.0290950939192	25.0577980876312	25.0229299015728	24.8092637471787
P12109;A0A087X0S5	25.8031165533093	25.7278029044999	25.8016619874092	25.9294480533475	25.8131842497195	25.8265318071503	25.8373286109592	25.5835673910584	25.8894831679572	26.0880258632731	25.9774701729049	26.0221044703273	26.0269444922178	26.0614903526423	26.0274297118367	26.0593462763927	26.0347304643109	25.8844845016005
P12236	27.2378125783586	26.632979005557	26.7821929945672	26.5595547070127	26.7439384352964	26.6333948277362	26.5781632789058	26.3229410609637	26.2662619741951	25.9922645010117	26.0082131701628	26.1107810177027	26.2464282045456	26.2471529129163	26.1243150831956	26.2449232722649	26.1563420477621	26.22719976972
P12270	25.0386705386342	24.7744971321168	24.8314692329253	24.5715531461075	24.7606062579933	24.6872039417074	24.5127390163121	24.513522320173	24.4681188648601	25.0897439952544	24.9060978818081	24.8394206411701	24.9781032833918	24.7799661688524	24.9821137994587	24.9340460729304	24.932019341095	24.7041932604759
P12814;A0A804HII9;A0A804HKE2;A0A804HK61;A0A804HLD0;A0A7I2V4Y4;A0A804HIN7;A0A804HJU8;A0A804HLF4;A0A804HL31;H9KV75	27.2918450452991	27.1794960827678	27.1791163762145	27.1858413562478	27.2909667456002	27.3099067813101	27.2144716526624	27.3847568788724	27.4581851754865	27.4115912827347	27.46489830163	27.4808526825202	27.3623556201892	27.4345196816242	27.3245728262225	27.2569190025137	27.2762195584726	27.3181208833225
P12955;K7ES25;A0A494C165;A0A494C194	23.9814606711752	24.109805153929	24.0784681296678	24.0937786056385	23.8683478266336	24.0381681491778	23.6890185855555	24.024706151078	24.235641479317	24.4403774955588	24.5062150733431	24.6194131180696	24.4733931262762	24.5076069060863	24.4319882320338	24.5619157912843	24.575136191233	24.5148469432325
P12956;B1AHC9	25.0808279348238	25.1031357051917	24.9569960880538	25.0368275880352	24.8944414450966	24.907336305783	24.9452541392528	24.8134289277454	25.0618817148676	24.9592976728992	25.0001963908196	24.8691954459006	24.9026982230994	24.7656729733257	24.8009958491668	24.8165571469754	24.7766069232908	24.8128905813019
P13010	26.5040186943636	26.4191996182562	26.4916415039349	26.2328086689242	26.2662262241011	26.3903770714658	26.315169191364	26.3367100324605	26.2831792320884	26.4413752373923	26.5194135785785	26.5626000746809	26.4046086183012	26.3818890573677	26.309421118841	26.2827021591552	26.172626954197	26.2229511093473
P13073;Q86WV2;H3BN72;H3BNV9	23.5101450540922	23.3996304931049	23.7593875939415	24.2506806623868	24.3165163262851	24.2570269442324	24.4523050962618	24.5808391198214	24.5743856445433	23.74570878663	23.3074420891743	23.540141285228	23.4250878174431	23.559058679832	23.5312434215667	23.4135132720574	23.2050844590263	23.3889001948092
P13473	27.8896572278043	27.6062551892522	27.5243245797652	27.6499986978742	27.7729127615049	27.7666083683189	27.3972982118618	27.2552088481645	27.2867434479595	28.0083307322358	27.9443048324238	27.8905272121766	27.9263745454091	27.8201900666682	27.7835674064366	28.2624406425492	28.0572403327168	27.9718582903499
P13489;E9PIM9	26.1455184683939	26.1248277890287	26.0272609583044	26.2028074718528	26.046539367401	26.0763695452406	25.9980883507539	25.9620150087616	25.973424811944	26.2717925557792	26.2681554625845	26.2663870925479	26.2536409265026	26.3814765452725	26.3444855526263	26.3838509996036	26.3290635226132	26.3898029101811
P13639	27.1043960765973	27.0647621679883	27.1088884358193	27.2478048393395	27.1734087528888	27.152672294692	27.0874999080937	27.0815188710052	27.1290801614318	26.8790009587955	26.863606111428	26.9362946629132	26.7378926267142	26.7590065502167	26.8057507591276	26.859701977154	26.8273558857875	26.8093128192732
P13667;A0A499FI48	26.4550050681838	26.4183633758308	26.5178529347373	26.6401696791343	26.5810403265058	26.5872066185588	26.8569746524655	26.8172649426636	26.9085049531056	26.9727896445773	26.964330643138	26.9823967299156	27.000669201247	26.9502695003886	26.9546020879897	26.8897152430869	27.020939597401	27.0179702152042
P13674	25.2507167997791	25.3415703998871	25.2112627151672	25.2233931115079	25.1111990430502	25.1364526710932	25.1717302244378	24.946548656773	24.9740815874941	25.6625345211843	25.5847145950955	25.6711196795279	25.84345185873	25.7748238492838	25.678687385705	25.668579247006	25.688485103672	25.7676441792166
P13796	23.3971512987376	23.6233260443655	23.2589685154216	23.0648854875536	23.2958608394595	23.1767295318832	23.1840447834594	22.7446827606705	23.1959398540821	22.1222782366074	22.5014484754723	22.5256393261757	22.2399294445228	22.3704468978607	22.3596841541255	22.5210923860634	22.1716080734278	22.3039913963063
P13797;A0A0A0MSQ0	25.931027457219	25.7954574757985	25.8775507553216	25.6375188329059	25.8221368596308	25.7127971227923	25.6809955694339	25.6951394901163	25.8688894186087	25.796745065856	25.6306481839119	25.648532035806	25.7358545024631	25.7355963066286	25.7336842199314	25.7489871747265	25.6737634611498	25.7945406057067
P13804;H0YLU7;H0YK49;H0YL12;H0YNX6;H0YKF0	27.0618817148676	26.9498243958603	27.096978089644	26.9646611448478	27.0230568490885	26.8653772313143	26.9055241771674	26.8352094437819	27.0161643897138	27.242817359766	27.1071929660106	27.2510600598664	27.3210493399334	27.2845389075701	27.3395160885922	27.3711917068813	27.3751752207998	27.2740877589848
P13861;H7C1L0	23.8250278626251	23.6500945957864	23.464508857697	23.4087277805108	23.2326440121695	23.2668517228806	23.2261452096677	23.2402206803759	23.034898346436	23.8987371768568	23.9784961088247	23.7570489398761	23.855953544392	23.4735789248608	23.6206440388695	23.8416296078128	23.3189311101602	23.5471025751533
P14174	28.3717733214995	28.594343741262	28.503889837301	28.6051249933143	28.7223406071862	28.6702013159945	28.0459876536372	28.536010603749	27.9808181399045	28.7895184715512	28.9275052728288	28.9903179816597	29.3204899473224	29.1820328047171	29.1787840509819	29.2811594273213	29.0695331080212	29.265394784581
P14324;A0A087X1D8;A0A087WVN4	26.2817475397498	26.3527750342032	26.4783241534865	26.5359661234875	26.5966201836134	26.6499301954625	26.4646958039048	26.0309269007103	26.5697437971718	25.8047665721425	26.1505434264474	25.8906663610039	25.9818525836259	25.9990136863876	25.9672144711897	26.3717234780045	26.3007034811821	26.0838534116308
P14550	24.4504183980319	24.5158095421279	24.6704444691214	24.2919328458676	24.3987176012972	24.0772460245198	24.2313260811635	24.3288239149186	24.3306712873512	25.0166532479528	24.982157330833	24.9415874811499	25.2500661881847	25.2175255642136	25.0389635183792	24.979717548821	24.9709263344839	24.7764061236745
P14618;B4DNK4	30.3105136295771	30.1500107181804	30.2067619032264	30.1259560859347	30.2153514718477	30.1595454421588	30.1249707225969	30.2420677484764	30.0766091011768	30.4683985743722	30.4161900964228	30.3848392033348	30.4727620065952	30.4130653059423	30.3241006628928	30.3759623223908	30.3895649764047	30.3334080600148
P14625;A0A7P0TAT8;A0A7P0T823;H0YIV0;A0A7P0TAE1;A0A087WT78;A0A7P0T917;A0A7P0TAY2;A0A7P0TBC2	28.3840981140021	28.3615192267279	28.4464009531313	28.4881129420806	28.3916967758926	28.4612724092299	28.495603706426	28.3578333240263	28.4770736700152	28.7823179952207	28.7545854435307	28.8620102423628	28.7102699648203	28.75744957633	28.7470799566801	28.7897361077842	28.7219822343407	28.8411316851037
P14854;A0A494C160	25.0208972206576	25.0664055627733	25.1997783664899	25.1682142506774	25.3397369400323	25.405485330634	24.8165083206774	24.8644329046297	25.2268507846615	25.5869776466041	25.450135180368	25.4008359291037	25.3322431112882	25.487630059824	25.5190235758617	25.4146749142913	25.3859089940767	25.2089954658568
P14866;M0QXS5;A0A3B3ITJ4	27.1594251423847	27.1221834295337	27.0669187399711	27.3094731619263	27.2459025632432	27.336454665606	27.3678636891635	27.4034875988943	27.4899127450167	27.0572403327168	27.075104846286	27.0241143108677	27.1518985242037	27.0598207216016	27.0159517909747	27.0183947870262	27.0823313136796	27.1158488637436
P14868	24.4925280276618	24.3778909763675	24.6986936465932	24.5175526172773	24.491549763484	24.6662240028032	24.4640725556487	24.6504781237034	24.7809173688791	24.6739521174354	24.6425678085697	24.6276180408913	24.7046154406065	24.6056336910558	24.6932793536875	24.6337273992086	24.9298994880595	24.7143440521704
P15121;E9PCX2	25.5189635660851	25.5261171188745	25.4630436070245	25.7122461203057	25.7531002219425	25.8165083206774	25.9318390492876	25.8955974693262	25.9994653788758	26.5221256797319	26.4161578750682	26.7017368894276	26.3748768384897	26.4978205362449	26.4081122755384	26.3427066540409	26.3132499433771	26.2640795956637
P15144	26.9357328438941	27.0330715784913	27.0868927983748	27.0355906537753	26.91536025249	26.8595835049683	26.9974424160931	26.9600272167497	27.2093673903345	26.1360614635847	26.0667134909963	26.0960531819877	26.3409425324792	26.374064262739	26.3186208642809	26.4054528693058	26.2787735667358	26.2318753654042
P15531;E7ERL0;E5RHP0	22.673855097284	22.0852442191214	22.5021286482605	22.3665303295114	22.5360906647639	22.5515683991455	23.0670706054154	23.0759086704708	22.7844463433778	22.5709396692258	22.1208554759078	22.5163867933273	22.3818164637912	22.0716273337155	22.4762765001942	22.6189876466961	22.5228650037674	21.8807299407024
P15559;B4DLR8;H3BRK3;H3BNV2	26.391901590703	26.37471104387	26.3790981765111	26.6383753679217	26.6805664194223	26.8365342880082	26.7843165341251	26.8911069104368	26.9599167035135	27.1576917124494	27.1368242199939	27.3440113940998	27.2922839947171	27.2266487020888	27.0815188710052	27.4954130981417	27.2711513817199	27.3733508088248
P15880;H0YEN5;E9PQD7;I3L404;E9PMM9;E9PPT0	26.4219622027041	26.2230984584477	26.2943890948584	26.3737158758365	26.2244607246621	26.2870782433585	26.2563251786564	26.2103896885349	26.1654949659109	26.1784326524783	26.1947532480648	26.1667020417484	26.2595792104095	26.2046368109777	26.2301169191856	26.4011452705084	26.1723217470632	26.5014697357266
P16152;E9PQ63;A8MTM1	25.4378404421644	25.4735169946579	25.3890643668955	25.7842166729053	25.6929868283559	25.7483218548072	25.9049732059947	25.746631586517	25.6456491981347	25.8241053146499	25.8731444311424	25.77868857182	25.8126458119488	25.7514410860893	25.70017637544	25.8201413631694	25.8289784289976	25.7410344639636
P16278;E7EQ29	23.5466316832549	23.8894831679572	23.9784088235271	23.9563314864231	23.8918949264474	24.1213140742552	24.0944230975147	23.9410949027188	24.0679240380728	24.1440600908098	24.2462650949805	24.1964802623986	24.2507529362661	24.2096276804311	24.1982052118382	24.1068536328137	24.2095533166239	24.24698988527
P16401	26.7756779906926	26.9117081469633	26.9761812622822	27.228851710787	27.2687444379105	27.3337279362308	27.4360300658588	27.2193732784017	27.3735167598275	26.7038501481277	26.7294894327736	26.7522581298834	26.8578052537375	26.7721576873211	26.8679709470492	26.8228662302433	26.9026522268602	26.9367439606561
P16403	27.4853898258569	27.9492678220172	28.1827669102977	28.2124321142878	28.1217389383069	28.2470351725752	28.6205181974438	28.4003147830783	28.5374184365192	27.624916129264	27.8104777912134	27.759514586155	28.0519619849166	28.0964252270042	27.9082758811711	27.7360223049795	27.7602763047793	28.0458835330366
P16435;H0Y4R2;E7EMD0	23.0051317675394	23.0886284530903	22.9104963457056	22.7017421764359	22.5844680231971	22.60073143172	22.6081970575671	22.3897405589168	22.7603626075228	22.6594890238874	22.657266106271	22.8467069952486	22.8188598705476	22.8176699384584	22.8817570025488	22.721402133273	22.7827479147767	22.9978472356429
P16615;H7C5W9	24.418861963316	24.3406879137742	24.5236069400352	24.1399297524226	24.2599024148956	23.9690386507129	23.9339110460184	24.1610026784242	24.0968373810717	24.3894911269084	24.5165911810864	24.426112186025	24.2776744785127	24.271133567261	24.273127420547	24.1897105652179	23.8794217127112	23.9730744093578
P16930;A0A804HJX2;H0YLC7;A0A804HJ13;B7Z4W2	24.0012707359542	24.0285050518271	24.0667750687548	23.8569034358148	23.8562385774939	23.8430684181853	23.6912570577515	23.5777312264821	23.3959754548538	23.8839953300378	24.0196253392027	23.996365215236	24.0453524010545	24.1321043099291	24.1999281013153	24.357229278735	24.362322173759	24.1240783882661
P17174	24.5097827347966	24.4687403679244	24.763901646338	24.3839663249236	24.5776159906466	24.5340967130597	24.6215385948063	24.5888084055168	24.7683006497833	24.9585456356052	24.8899008763153	24.7863123083197	24.8775507553216	24.9586341309306	25.014611698026	24.9431089338775	24.8666039326461	24.8550505678739
P17301;E7ESP4;E7EMF1	22.988186777443	23.2705633884014	22.9828014416453	22.8595787658785	23.1373207727917	22.9599255448839	23.19682541732	23.1590940256079	23.2576744250006	23.642843200374	23.7224448443916	23.4667506149451	23.8004528423529	23.6822822540596	23.7445801179298	23.7672905712985	23.7314847723132	23.6241073577021
P17655	26.0578187410801	26.1217093006887	25.9916375759592	25.8039048574288	25.8228905362477	25.6667928621637	25.8275254906192	25.5634295150335	25.4848369043593	26.0157816894237	26.0209819728997	25.828857406672	25.8440268285314	25.8538139992262	25.7824679817099	25.8100732233725	25.7106969385752	25.59340366133
P17858	23.6171723860188	23.5238461929446	23.7903453146324	23.9224326913306	23.6757296648946	24.0610164562814	23.8089201957734	23.5422686314589	23.9979161297867	24.041514112389	23.7297227967578	23.8698543612082	24.0264802163496	24.0393401192187	24.3254652220129	24.2191886134362	24.1208396595713	24.2339607403177
P17900;H0YBY3	24.0747987041011	23.5097827347966	23.7989708750517	23.5194135785785	23.5005734961424	23.5947993171845	23.0739329906787	23.4830845869522	23.3883747185546	23.8796086750701	23.5768090819694	23.6999646503089	23.9878919729717	23.689231923085	23.8265802953967	23.7077778597616	23.5274302334784	23.5799189603126
P17931;G3V3R6	25.5343045449913	25.4805907846835	25.7512622960619	26.0408037442208	25.8445776263161	25.9654760588285	25.7128495882458	26.0306954213611	25.7826179526078	25.7114586086642	25.5078488269455	25.7387689086317	25.490509630455	25.525131497994	25.5566344480538	25.6464459864118	25.8740830746634	25.7080937207461
P17987;E7ERF2;E7EQR6;F5H282	26.2341983548719	26.1548752665047	26.1680994549709	26.2788444469088	26.2571708539623	26.220314702226	26.176170257061	26.1468782920055	26.1311231383295	26.3142185317566	26.3273340315468	26.218708373875	26.2932141260305	26.2274201378482	26.2512226282484	26.2673876489288	26.2849977295262	26.1723408244008
P18084;H7C4W1;H7C5U2	23.5108694198183	23.6218739103316	23.5858895332692	23.2950200263959	23.4868939283134	23.4290532006434	23.6347800367153	23.4132550022678	23.2107872597894	23.6409694986175	23.5422686314589	23.508574346217	23.3995001153505	23.5415598645369	23.512437632317	23.6008221558453	23.3959754548538	23.5837108414608
P18085;C9JAK5;C9JPM4	26.4774906182817	26.4997071084628	26.5060031549449	26.5055035098066	26.5360550826391	26.4590455753846	26.3813115074028	26.5781632789058	26.4621231676663	26.4118660094539	26.3869286711923	26.4276154099469	26.5095562390208	26.416834372437	26.4896524868815	26.62784065325	26.555991197042	26.5286825471195
P18124;A8MUD9	26.4578408717998	26.2327903746573	26.3473610317177	26.5010292807608	26.4165766965566	26.4080150665337	26.5362181601717	26.4951233253104	26.3755563973003	26.0262480223751	25.8774805471975	26.2264098407303	26.1079910823664	26.088672929612	26.0172056709145	26.3316965841329	26.1787745548503	26.0599032178871
P18206	25.1354744533472	25.2538572928951	25.1821512341117	25.1162059222879	25.1225784179115	25.0906729552647	25.1925727574251	25.0943828252063	25.1882773369086	25.2045248772593	25.4015521976439	25.4009010591223	25.3318673961103	25.3407897666487	25.3672304969801	25.3167925062411	25.2494514521536	25.3044162212468
P18669	27.0235856768649	27.047496558515	26.9509368998026	27.2353493175013	27.4109446604858	27.2487098042675	27.3872245715447	27.2400896315174	27.3119863420895	27.3625228407099	27.536529438828	27.3739315538389	27.2413632131988	27.2108541301707	27.266601555911	27.3948477044656	27.0966765544687	27.1102832104996
P18754;C9JRH2;C9J3R0;C9JMJ4;C9JQZ4;C9JW69	23.7370674043031	23.715234750232	23.6583997863567	23.611330142841	23.5625564067131	23.4699825714116	23.6487788683438	23.6251112820762	23.2659938268944	23.481360936758	23.3498934683987	23.2390262395764	23.2036813639901	23.3630578161646	23.3853495101762	23.4085982223372	23.9020541422643	23.6710926771782
P19367	24.3673304931708	24.3381052395293	24.4714718051344	24.5823331284411	24.5724208282416	24.5766937724509	24.5536789741917	24.5336809593553	24.4963735076131	24.2964911278299	24.0387542532042	24.3428592170393	24.3402125052593	24.4348536921968	24.4786481760528	24.3867971404413	24.4111871777936	24.3258769108888
P20020;E7ERY9	23.9765746113316	23.8868813727689	24.0334707252773	23.8190938400658	23.9195260454246	23.9856355919136	23.982157330833	23.7851650755267	23.9231584387097	23.819581154727	23.7282701405237	23.8243481476345	23.8090183616661	23.8021305670483	23.9045368712051	23.6592712421614	23.7176421209027	23.8521477120961
P20290;A0A7I2V5Y3;A0A7I2YQL2;A0A7I2V3T6;H0Y9Y1;D6RDG3	26.1467423673069	25.6707686095551	26.1152337223569	26.3400087107858	25.7694613664507	26.0926903723079	26.0119704129966	25.889552794416	25.7321579005634	25.6920290578102	26.016568241027	25.8929140733574	26.1141416965793	26.102354923121	26.190935223983	25.7494220257629	25.7836673126062	26.0252132495159
P20618	23.7207761446715	23.8240567431478	23.9895386379615	24.3161019571944	24.4101521530584	24.2878532608582	24.2177104421585	24.0859411458568	24.1183068097789	24.0270710869828	24.0667750687548	24.1873714059269	23.8320006923995	23.8999358498259	23.9315685693242	23.7407771935953	24.0394237949453	23.9985188132488
P20674;H3BNX8;H3BRM5;H3BV69	25.085819613105	25.2653500699553	25.0806246553092	25.3487797438835	25.2297136398811	25.340653961218	25.2646702369601	25.3107736292848	25.4310955935393	25.0677599556113	24.990880579286	24.8837157289437	25.058045909506	24.8733322087088	24.9760064060518	24.9381358951027	25.1386414749128	25.0630345863336
P20700;E9PBF6;A0A0D9SFE5	26.1409244522651	26.1538128491892	26.339957757669	26.474584918236	26.5930616621484	26.4951843349539	26.6558095465135	26.7266341519838	26.5588543837656	26.1552227968617	26.1354548822252	26.2151199924985	26.2627004915414	26.1413533268311	26.1948471606836	26.1382117933076	26.1286672859548	26.2200747897791
P20908	23.4291809349425	23.6499849976521	23.3996304931049	23.4162223170577	23.2714185722088	23.3715905535984	23.0852280075165	23.1965553031019	23.0229468285536	24.1826816784955	24.0716927932332	24.217562541698	24.0141008588206	24.1564577827941	24.2103711077592	24.0905518204846	24.1417236159293	24.2185975266551
P21266;A0A0A0MTN3	24.9428852914332	24.9941220578015	25.0155052316206	24.7954574757985	24.8580424805802	24.7899474944062	24.4576999966052	24.4250878174431	24.5780768787716	25.5742123859965	25.6919758296874	25.5490139945512	25.353296807611	25.2913356966025	25.1283723025413	25.3449257031919	25.3850532249545	25.154952502708
P21281	25.9112967059514	25.8631807189219	25.9630961006848	25.8091165208797	25.8016373211066	25.5727388476501	25.5816725077472	25.8480213278847	25.5378331147114	25.9356204538313	25.9892571047969	25.7699405205132	25.8779251409578	25.7613420356516	25.9322221424506	25.969433951748	25.8308408919424	25.6674968536018
P21283;E7EV59	22.3046599167936	22.3591479259639	22.7825479681288	22.4793638536936	22.5153764521038	22.2453368317621	22.6350015467788	22.1631238596802	22.05042660685	22.5555056449959	22.5455009152153	22.4251134355241	22.7096088915917	22.2121092321209	22.6316309178733	22.7758738694881	22.6936196721513	22.30552296419
P21291;E9PS42;E9PND2	23.6053511033439	24.3177587199479	24.0993279035484	24.180027504106	23.9602261192441	24.2707772318822	24.1543731303694	23.8252220081025	24.1245517392982	24.2511865035243	24.1100442020156	23.830647501186	24.0146968203106	23.9969685468029	24.5000263644598	23.5329085273222	23.9362497254421	23.9176153715503
Q60FE5;P21333;A0A7P0NMY4	27.5880649398777	27.6241492018351	27.6545809657165	27.6948473417468	27.698097477923	27.7186875521375	27.7057626186926	27.7541075347642	27.7626857639406	27.5828355720535	27.7173806446825	27.6463635804423	27.5317044914346	27.6071022555497	27.5615808108833	27.5299188854627	27.6135097064159	27.6227537429645
P21399	23.598325161209	23.3902130486998	23.4418975888147	23.2068289604432	23.2461200932173	23.2281287604669	23.3345635447034	23.1890921886901	23.2642765029648	23.4846832774394	23.2894020479537	23.5723051674374	23.6241073577021	23.6792782029151	23.651299626074	23.5761170865732	23.4669994841955	23.4503554655779
P21796;C9JI87	28.3755066843373	28.3693622472495	28.3786931329084	28.3928842972456	28.5666699440007	28.4689422987864	28.1742187070289	28.3801804901085	28.2847153948223	28.2834795304273	28.3508967715289	28.1955419241276	28.1523821793898	28.1963864560303	28.2184035235244	28.1709284196016	28.286919665749	28.2767963791459
P21912;A0A087WXX8;A0A087WWT1	24.1352395823591	23.6976336207991	23.7436560044953	23.9011335276961	23.9649915708616	23.7161772433057	23.7297227967578	23.9404677413808	23.8121561486237	23.5947993171845	23.4870166429855	23.9859829572415	24.0158029532144	23.8131353091343	24.0688261581857	23.9012256155933	23.9885855346897	23.7577611055608
P21964;A0A7I2V370;E7EMS6;E7EUU8;A0A7I2V3G7;H7BZ45	25.2598305979336	24.9650796716855	24.9346310435584	25.1024149982846	24.9737313444089	25.1710048011688	24.812058196012	24.9569517908021	25.0470180423419	25.4182185923452	25.3946678366723	25.2025459482337	25.0290529560575	25.3254309093031	25.337560929	25.3329259792145	25.3132326412448	25.1671807603345
P21980	27.7365384980315	27.6579911101703	27.6952457112208	27.7305263172246	27.5940589332379	27.6360947544627	27.7879318443934	27.7724094226281	27.7638889861764	27.9538254015425	27.9351708060044	27.9743770389736	28.0003468473096	28.0800959944846	27.8916863758585	27.9608005724588	27.9955567864417	27.9578153419724
P22033	24.4344083275801	24.4297555993759	24.1198112255886	24.4326892035996	24.5206728673031	24.4518650873141	24.1875224339345	24.2156384546693	24.575713269257	23.8184113228844	24.2114112628445	24.6139733176861	24.4013243325889	24.1291981041545	24.2142307664962	24.1622327286242	24.0975608790039	23.9776230181173
P22087;M0R0P1;M0R299;M0QXL5;M0R2Q4;M0R2U2;M0R1H0;M0R2B0	25.743039599854	25.2134151609008	25.7803166839361	25.7295153639694	25.82534333576	25.6689849352612	25.6951660461256	25.5151779090511	25.6568734708986	25.2938631077198	25.2547945058072	25.5134018395649	25.9564422746248	25.3579675219745	25.5508641874292	25.9022842041444	25.8422532684936	25.910633581857
P22102	24.758727054175	24.336267367847	24.4703550239865	24.4602648996799	24.3665303295114	24.3004067470751	24.38824331958	24.3523204325912	24.396498170454	24.4811145328222	24.2455399403832	24.3098720965551	24.4499148615176	24.5080302409717	24.347462414581	24.5941158993409	24.5296955292438	24.3729856494112
P22234;E9PBS1;D6RF62	24.7807672210889	24.7299301997255	24.7735919905488	24.9593418981813	24.7785632562897	24.9183435457189	24.7856141013587	24.7489871747265	24.9650796716855	24.7249442805889	24.7442721458845	24.7613674006033	24.767341092022	24.8180699431723	24.9581916000106	24.901547876952	24.8890189056713	24.7491918268356
P22307	26.004210348947	25.7516198539623	25.9367214990919	26.259704909647	25.9713430479883	25.9429076572378	26.0485778364677	26.0179702152042	26.1263845090228	26.2636857004182	26.2428536946577	26.4456276904747	26.2537310831097	26.2206283737009	26.2560011716837	26.5227542789463	26.3865998218277	26.325207856795
P22314	26.9295383515913	26.7999590223786	26.9435784701951	26.8374970474973	26.8811035023412	26.9709263344839	26.964220459074	27.0072081579028	26.9369685570668	27.121887117266	27.1547014699275	27.0989867151559	27.1295715258454	27.1186236592922	27.088915504687	27.0820267012899	27.0660975688121	27.135259156402
