logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval	Gene.name	significant	Regulation	plot.adj.pval	minus.log10.adj.pval
0.296901017382904	26.9793307699592	7.18302796799986	4.75756103835553e-07	6.50021822768576e-06	6.17035043367731	P13639	29	9.4524688526943	3.52496980128065e-10	9.96828669385411e-09	EEF2	FALSE	Not significant	9.96828669385411e-09	8.00137947993768
0.613800447621319	26.5623215084471	9.72847463878397	3.52341089275823e-09	1.19012990155389e-07	11.1450797743788	P22695;H3BRG4;H3BSJ9	5	9.2635584403443	5.42110750759862e-10	1.49819698391816e-08	UQCRC2	FALSE	Not significant	1.49819698391816e-08	7.82443108156017
-0.722511650244847	26.3366992685073	-8.57718743418142	2.91923889208336e-08	6.12033533236787e-07	9.00201016165369	Q13011;M0R248	7	-9.21350129283226	6.08081811062893e-10	1.64317218278328e-08	ECH1	FALSE	Not significant	1.64317218278328e-08	7.78431692584391
-0.596696224043846	23.3885670630188	-9.67879644755675	3.84699353071943e-09	1.26430922523104e-07	11.0561232103084	P17301;E7ESP4;E7EMF1	5	-9.14646382504502	7.09542553798448e-10	1.87566031612807e-08	ITGA2	FALSE	Not significant	1.87566031612807e-08	7.72684580998074
0.665448639758171	23.3824580820863	9.6208104525876	4.26406416623266e-09	1.36450053319445e-07	10.9518979198454	Q9UJS0	4	9.02449146760168	9.40962088482433e-10	2.4344891480737e-08	SLC25A13	FALSE	Not significant	2.4344891480737e-08	7.61359215701548
0.504630022833897	25.6723985465329	9.53946604534205	4.92981370782256e-09	1.53709063300314e-07	10.8049723583208	O00560;B4DHN5;E9PBU7	6	8.94000788386069	1.14547546512693e-09	2.88835705101011e-08	SDCBP	FALSE	Not significant	2.88835705101011e-08	7.53934912145604
-0.947570906451443	24.0435017029844	-9.22300774403958	8.73554809664517e-09	2.45720932515996e-07	10.2253529284358	Q9UBG0	2	-8.93317342863253	1.16389387746295e-09	2.88835705101011e-08	MRC2	FALSE	Not significant	2.88835705101011e-08	7.53934912145604
-0.620457590254148	23.876939028861	-10.8653668045821	5.10095325517172e-10	2.48110366331553e-08	13.0986976549873	Q15274	3	-8.85784523509749	1.38817964678432e-09	3.37605290097948e-08	QPRT	FALSE	Not significant	3.37605290097948e-08	7.47159075682616
0.210867043107619	28.658063549562	5.47176880173653	2.06964855692007e-05	0.000154398321792319	2.35395732061797	P35579	72	8.84712663655334	1.4235150678956e-09	3.3941065148256e-08	MYH9	FALSE	Not significant	3.3941065148256e-08	7.4692745326503
0.796297798801142	24.7174086795887	9.10120845507761	1.09232998276671e-08	2.88132822194383e-07	9.99882582370387	F8VVM2	3	8.80133773159252	1.58514940970238e-09	3.70681092730404e-08	SLC25A3	FALSE	Not significant	3.70681092730404e-08	7.43099956539279
0.443894525110679	26.6466694885189	8.73922988760061	2.14596658754669e-08	4.74453703719414e-07	9.31413716061616	P04899	8	8.71364729616039	1.94920268505727e-09	4.47213295288611e-08	GNAI2	FALSE	Not significant	4.47213295288611e-08	7.34948529370694
