logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval	Gene.name	significant	Regulation	plot.adj.pval	minus.log10.adj.pval
0.504630022833897	25.6723985465329	9.32457169631464	7.75947396096629e-09	3.15228629664255e-07	10.4226611078773	O00560;B4DHN5;E9PBU7	6	9.43738297809329	1.9932315245469e-09	7.19778050530825e-08	SDCBP	FALSE	Not significant	7.19778050530825e-08	7.14280140119337
0.822547641650377	23.6838307517309	9.60105694563801	4.73410507004378e-09	2.14686160153148e-07	10.9196340033081	Q6UVK1	1	9.34989345851565	2.37072255333714e-09	8.40528905274077e-08	CSPG4	FALSE	Not significant	8.40528905274077e-08	7.07544734684655
0.665448639758171	23.3824580820863	9.47821543372412	5.88954954658057e-09	2.44353651400683e-07	10.7000432066092	Q9UJS0	4	9.27518262888139	2.75129552174346e-09	9.58040404892813e-08	SLC25A13	FALSE	Not significant	9.58040404892813e-08	7.01861617437453
0.63728713585926	22.7649306987543	10.1515309650844	1.81890431756611e-09	9.85239838681645e-08	11.8803004346919	A0A0A0MS29;Q9GZY8;H7C433	1	9.26110270282469	2.82980844684379e-09	9.68092363393928e-08	MFF	FALSE	Not significant	9.68092363393928e-08	7.01408320570946
0.443894525110679	26.6466694885189	8.52882456014524	3.39295848994001e-08	1.00246500839137e-06	8.93644068109433	P04899	8	9.10551093192721	3.86838189413649e-09	1.30057667130451e-07	GNAI2	FALSE	Not significant	1.30057667130451e-07	6.88586404028244
-0.722511650244847	26.3366992685073	-8.48092795296217	3.71765839711043e-08	1.08200505587542e-06	8.84428367161661	Q13011;M0R248	7	-8.94678146208304	5.33874227453497e-09	1.76123769711431e-07	ECH1	FALSE	Not significant	1.76123769711431e-07	6.75418202757685
0.210867043107619	28.658063549562	5.2618924874374	3.44227377084192e-05	0.000277373299716601	1.95890124278132	P35579	72	8.9394509924638	5.41919291419788e-09	1.76123769711431e-07	MYH9	FALSE	Not significant	1.76123769711431e-07	6.75418202757685
-0.947570906451443	24.0435017029844	-9.14222400003051	1.08042659405401e-08	4.13104285961826e-07	10.0894822164371	Q9UBG0	2	-8.8756819174066	6.17404529872867e-09	1.97367021844605e-07	MRC2	FALSE	Not significant	1.97367021844605e-07	6.70472541208887
0.796297798801142	24.7174086795887	9.00405251150049	1.39229129837026e-08	4.84815719968215e-07	9.83411857458274	F8VVM2	3	8.82261205014666	6.88459747516275e-09	2.16531694783345e-07	SLC25A3	FALSE	Not significant	2.16531694783345e-07	6.66447852489007
0.703342389849812	24.3941365950807	9.16107136220602	1.04388533624724e-08	4.07115281136425e-07	10.1241207042059	P54709;C9JA36;C9JXZ1	3	8.76229562475701	7.79545757501395e-09	2.41287972559956e-07	ATP1B3	FALSE	Not significant	2.41287972559956e-07	6.61746432575399
-0.653179241477073	24.6927440834495	-8.80582036419299	2.01172567664e-08	6.53810844908001e-07	9.46334042668751	P14550	4	-8.68692115305379	9.11104325380617e-09	2.77602099139407e-07	AKR1A1	FALSE	Not significant	2.77602099139407e-07	6.55657725420704
-0.562804745525554	24.7647063616856	-9.04836701065571	1.28319911204892e-08	4.72120428018e-07	9.91629305777777	P26639	4	-8.67386919970507	9.3611388506017e-09	2.80834165518051e-07	TARS	FALSE	Not significant	2.80834165518051e-07	6.55155005824681
0.641441019877718	25.4887830230777	8.71527104488623	2.38399405492444e-08	7.62096460180762e-07	9.29223175945728	A0A0C4DGL3;H0YNW5;H0YKC5;P33316;H0YMP1;H0YMM5;H0YNJ9;H0YKI0	4	8.58816228010926	1.11891709768501e-08	3.30589142497845e-07	DUT	FALSE	Not significant	3.30589142497845e-07	6.48071141401534
-0.437440515475728	24.7990743937525	-7.81501863464378	1.36675788683067e-07	3.06342284979289e-06	7.53066107596891	P11047	9	-8.48772407110451	1.38076191615523e-08	3.99181557421942e-07	LAMC1	FALSE	Not significant	3.99181557421942e-07	6.39882953175066
-0.366610481901184	27.5237277346018	-7.48670307017386	2.65412158998935e-07	5.074055980862e-06	6.8606740095743	P30041	11	-8.48385881886433	1.39201773870216e-08	3.99181557421942e-07	PRDX6	FALSE	Not significant	3.99181557421942e-07	6.39882953175066
0.39408361241675	27.1825625996709	7.63554904815601	1.96096132374458e-07	3.94213874361024e-06	7.16624795674425	H7C4K3;A0A7I2V2F9;E7EUI6;P05556;A0A7I2V348;C9JPK5;A0A7I2V5Z8;A0A7I2V5T3	10	8.4687907267089	1.43680698242725e-08	4.06054147207702e-07	ITGB1	FALSE	Not significant	4.06054147207702e-07	6.39141604951263
-0.4251376684552	29.2538499547446	-7.24993859144013	4.32199106637804e-07	7.73200236645613e-06	6.36839222525822	P00558	17	-8.40947993840918	1.62802999109825e-08	4.5352264037737e-07	PGK1	FALSE	Not significant	4.5352264037737e-07	6.34340102757736
