original_feature	cleaned_feature	is_ensembl	gene_symbol	diablo_label
ENSG00000266865	ENSG00000266865	TRUE	NA	ENSG00000266865
ENSG00000264107	ENSG00000264107	TRUE	MIR4733HG	MIR4733HG
ENSG00000196712	ENSG00000196712	TRUE	NF1	NF1
ENSG00000266371	ENSG00000266371	TRUE	NA	ENSG00000266371
ENSG00000126861	ENSG00000126861	TRUE	OMG	OMG
ENSG00000185862	ENSG00000185862	TRUE	EVI2B	EVI2B
ENSG00000126860	ENSG00000126860	TRUE	EVI2A	EVI2A
ENSG00000263535	ENSG00000263535	TRUE	NA	ENSG00000263535
ENSG00000131242	ENSG00000131242	TRUE	RAB11FIP4	RAB11FIP4
ENSG00000221038	ENSG00000221038	TRUE	RNU6ATAC7P	RNU6ATAC7P
ENSG00000228768	ENSG00000228768	TRUE	MIR365BHG	MIR365BHG
ENSG00000266877	ENSG00000266877	TRUE	NA	ENSG00000266877
ENSG00000263567	ENSG00000263567	TRUE	NA	ENSG00000263567
ENSG00000172301	ENSG00000172301	TRUE	COPRS	COPRS
ENSG00000108651	ENSG00000108651	TRUE	UTP6	UTP6
ENSG00000263990	ENSG00000263990	TRUE	NA	ENSG00000263990
ENSG00000178691	ENSG00000178691	TRUE	SUZ12	SUZ12
ENSG00000253058	ENSG00000253058	TRUE	RNA5SP437	RNA5SP437
ENSG00000185158	ENSG00000185158	TRUE	LRRC37B	LRRC37B
ENSG00000266777	ENSG00000266777	TRUE	NA	ENSG00000266777
ENSG00000214708	ENSG00000214708	TRUE	LOC105371730	LOC105371730
ENSG00000126858	ENSG00000126858	TRUE	RHOT1	RHOT1
ENSG00000265293	ENSG00000265293	TRUE	NA	ENSG00000265293
ENSG00000269402	ENSG00000269402	TRUE	NA	ENSG00000269402
ENSG00000141314	ENSG00000141314	TRUE	RHBDL3	RHBDL3
ENSG00000108666	ENSG00000108666	TRUE	C17orf75	C17orf75
ENSG00000265139	ENSG00000265139	TRUE	NA	ENSG00000265139
ENSG00000010244	ENSG00000010244	TRUE	ZNF207	ZNF207
ENSG00000266385	ENSG00000266385	TRUE	NA	ENSG00000266385
ENSG00000108671	ENSG00000108671	TRUE	PSMD11	PSMD11
ENSG00000202100	ENSG00000202100	TRUE	NA	ENSG00000202100
ENSG00000176749	ENSG00000176749	TRUE	CDK5R1	CDK5R1
ENSG00000176658	ENSG00000176658	TRUE	MYO1D	MYO1D
ENSG00000006042	ENSG00000006042	TRUE	TMEM98	TMEM98
ENSG00000226049	ENSG00000226049	TRUE	TLK2P1	TLK2P1
ENSG00000261156	ENSG00000261156	TRUE	LINC01989	LINC01989
ENSG00000108691	ENSG00000108691	TRUE	CCL2	CCL2
ENSG00000108688	ENSG00000108688	TRUE	CCL7	CCL7
ENSG00000172156	ENSG00000172156	TRUE	CCL11	CCL11
ENSG00000108700	ENSG00000108700	TRUE	CCL8	CCL8
ENSG00000132141	ENSG00000132141	TRUE	CCT6B	CCT6B
ENSG00000198783	ENSG00000198783	TRUE	ZNF830	ZNF830
ENSG00000005156	ENSG00000005156	TRUE	LIG3	LIG3
ENSG00000224113	ENSG00000224113	TRUE	NA	ENSG00000224113
ENSG00000092871	ENSG00000092871	TRUE	RFFL	RFFL
ENSG00000238858	ENSG00000238858	TRUE	NA	ENSG00000238858
ENSG00000267457	ENSG00000267457	TRUE	NA	ENSG00000267457
ENSG00000243423	ENSG00000243423	TRUE	NA	ENSG00000243423
ENSG00000253084	ENSG00000253084	TRUE	RNU6-840P	RNU6-840P
ENSG00000252328	ENSG00000252328	TRUE	NA	ENSG00000252328
ENSG00000185379	ENSG00000185379	TRUE	RAD51D	RAD51D
ENSG00000073536	ENSG00000073536	TRUE	NLE1	NLE1
ENSG00000266947	ENSG00000266947	TRUE	NA	ENSG00000266947
ENSG00000166750	ENSG00000166750	TRUE	SLFN5	SLFN5
ENSG00000172716	ENSG00000172716	TRUE	SLFN11	SLFN11
ENSG00000267547	ENSG00000267547	TRUE	NA	ENSG00000267547
ENSG00000267745	ENSG00000267745	TRUE	NA	ENSG00000267745
ENSG00000267648	ENSG00000267648	TRUE	NA	ENSG00000267648
ENSG00000267102	ENSG00000267102	TRUE	NA	ENSG00000267102
ENSG00000172123	ENSG00000172123	TRUE	SLFN12	SLFN12
ENSG00000154760	ENSG00000154760	TRUE	SLFN13	SLFN13
ENSG00000205045	ENSG00000205045	TRUE	SLFN12L	SLFN12L
ENSG00000267554	ENSG00000267554	TRUE	NA	ENSG00000267554
ENSG00000267321	ENSG00000267321	TRUE	NA	ENSG00000267321
ENSG00000207297	ENSG00000207297	TRUE	SNORD7	SNORD7
ENSG00000108733	ENSG00000108733	TRUE	PEX12	PEX12
ENSG00000006125	ENSG00000006125	TRUE	AP2B1	AP2B1
ENSG00000267592	ENSG00000267592	TRUE	NA	ENSG00000267592
ENSG00000267003	ENSG00000267003	TRUE	NA	ENSG00000267003
ENSG00000141150	ENSG00000141150	TRUE	NA	ENSG00000141150
ENSG00000172660	ENSG00000172660	TRUE	NA	ENSG00000172660
ENSG00000267025	ENSG00000267025	TRUE	NA	ENSG00000267025
ENSG00000267347	ENSG00000267347	TRUE	NA	ENSG00000267347
ENSG00000172653	ENSG00000172653	TRUE	NA	ENSG00000172653
ENSG00000237805	ENSG00000237805	TRUE	NA	ENSG00000237805
ENSG00000161570	ENSG00000161570	TRUE	NA	ENSG00000161570
ENSG00000266999	ENSG00000266999	TRUE	NA	ENSG00000266999
ENSG00000266972	ENSG00000266972	TRUE	NA	ENSG00000266972
ENSG00000187456	ENSG00000187456	TRUE	NA	ENSG00000187456
ENSG00000006075	ENSG00000006075	TRUE	NA	ENSG00000006075
ENSG00000108278	ENSG00000108278	TRUE	NA	ENSG00000108278
ENSG00000141140	ENSG00000141140	TRUE	NA	ENSG00000141140
ENSG00000184886	ENSG00000184886	TRUE	NA	ENSG00000184886
ENSG00000005955	ENSG00000005955	TRUE	NA	ENSG00000005955
ENSG00000236002	ENSG00000236002	TRUE	NA	ENSG00000236002
ENSG00000108272	ENSG00000108272	TRUE	NA	ENSG00000108272
ENSG00000129282	ENSG00000129282	TRUE	NA	ENSG00000129282
ENSG00000255509	ENSG00000255509	TRUE	NA	ENSG00000255509
ENSG00000132130	ENSG00000132130	TRUE	NA	ENSG00000132130
ENSG00000108270	ENSG00000108270	TRUE	NA	ENSG00000108270
ENSG00000267306	ENSG00000267306	TRUE	NA	ENSG00000267306
ENSG00000267798	ENSG00000267798	TRUE	NA	ENSG00000267798
ENSG00000267479	ENSG00000267479	TRUE	NA	ENSG00000267479
ENSG00000266895	ENSG00000266895	TRUE	NA	ENSG00000266895
ENSG00000132142	ENSG00000132142	TRUE	NA	ENSG00000132142
ENSG00000239581	ENSG00000239581	TRUE	NA	ENSG00000239581
ENSG00000254982	ENSG00000254982	TRUE	NA	ENSG00000254982
ENSG00000242429	ENSG00000242429	TRUE	NA	ENSG00000242429
ENSG00000167230	ENSG00000167230	TRUE	NA	ENSG00000167230
ENSG00000266942	ENSG00000266942	TRUE	NA	ENSG00000266942
ENSG00000108264	ENSG00000108264	TRUE	NA	ENSG00000108264
ENSG00000267613	ENSG00000267613	TRUE	NA	ENSG00000267613
ENSG00000267562	ENSG00000267562	TRUE	NA	ENSG00000267562
ENSG00000161326	ENSG00000161326	TRUE	NA	ENSG00000161326
ENSG00000006114	ENSG00000006114	TRUE	NA	ENSG00000006114
ENSG00000141141	ENSG00000141141	TRUE	NA	ENSG00000141141
ENSG00000267668	ENSG00000267668	TRUE	NA	ENSG00000267668
ENSG00000185128	ENSG00000185128	TRUE	NA	ENSG00000185128
ENSG00000197681	ENSG00000197681	TRUE	NA	ENSG00000197681
ENSG00000174093	ENSG00000174093	TRUE	NA	ENSG00000174093
ENSG00000207212	ENSG00000207212	TRUE	NA	ENSG00000207212
ENSG00000174100	ENSG00000174100	TRUE	NA	ENSG00000174100
ENSG00000188888	ENSG00000188888	TRUE	NA	ENSG00000188888
ENSG00000174111	ENSG00000174111	TRUE	NA	ENSG00000174111
ENSG00000225485	ENSG00000225485	TRUE	NA	ENSG00000225485
ENSG00000260833	ENSG00000260833	TRUE	NA	ENSG00000260833
ENSG00000017373	ENSG00000017373	TRUE	NA	ENSG00000017373
ENSG00000179294	ENSG00000179294	TRUE	NA	ENSG00000179294
ENSG00000261005	ENSG00000261005	TRUE	NA	ENSG00000261005
ENSG00000266040	ENSG00000266040	TRUE	NA	ENSG00000266040
ENSG00000108292	ENSG00000108292	TRUE	NA	ENSG00000108292
ENSG00000263975	ENSG00000263975	TRUE	NA	ENSG00000263975
ENSG00000230055	ENSG00000230055	TRUE	NA	ENSG00000230055
ENSG00000056661	ENSG00000056661	TRUE	NA	ENSG00000056661
ENSG00000227450	ENSG00000227450	TRUE	NA	ENSG00000227450
ENSG00000108294	ENSG00000108294	TRUE	NA	ENSG00000108294
ENSG00000252278	ENSG00000252278	TRUE	NA	ENSG00000252278
ENSG00000141720	ENSG00000141720	TRUE	NA	ENSG00000141720
ENSG00000108296	ENSG00000108296	TRUE	NA	ENSG00000108296
ENSG00000125691	ENSG00000125691	TRUE	RPL23	RPL23
ENSG00000002834	ENSG00000002834	TRUE	LASP1	LASP1
ENSG00000263466	ENSG00000263466	TRUE	NA	ENSG00000263466
ENSG00000263874	ENSG00000263874	TRUE	LASP1NB	LASP1NB
ENSG00000263818	ENSG00000263818	TRUE	NA	ENSG00000263818
ENSG00000161381	ENSG00000161381	TRUE	PLXDC1	PLXDC1
ENSG00000141748	ENSG00000141748	TRUE	ARL5C	ARL5C
ENSG00000067191	ENSG00000067191	TRUE	CACNB1	CACNB1
ENSG00000108298	ENSG00000108298	TRUE	RPL19	RPL19
ENSG00000141750	ENSG00000141750	TRUE	STAC2	STAC2
ENSG00000265460	ENSG00000265460	TRUE	NA	ENSG00000265460
ENSG00000266753	ENSG00000266753	TRUE	NA	ENSG00000266753
ENSG00000108306	ENSG00000108306	TRUE	FBXL20	FBXL20
ENSG00000266469	ENSG00000266469	TRUE	NA	ENSG00000266469
ENSG00000125686	ENSG00000125686	TRUE	MED1	MED1
ENSG00000167258	ENSG00000167258	TRUE	CDK12	CDK12
ENSG00000171532	ENSG00000171532	TRUE	NEUROD2	NEUROD2
ENSG00000131771	ENSG00000131771	TRUE	PPP1R1B	PPP1R1B
ENSG00000131748	ENSG00000131748	TRUE	STARD3	STARD3
ENSG00000173991	ENSG00000173991	TRUE	TCAP	TCAP
ENSG00000161395	ENSG00000161395	TRUE	PGAP3	PGAP3
ENSG00000141736	ENSG00000141736	TRUE	ERBB2	ERBB2
ENSG00000141741	ENSG00000141741	TRUE	MIEN1	MIEN1
ENSG00000141738	ENSG00000141738	TRUE	GRB7	GRB7
ENSG00000073605	ENSG00000073605	TRUE	GSDMB	GSDMB
ENSG00000172057	ENSG00000172057	TRUE	ORMDL3	ORMDL3
ENSG00000264968	ENSG00000264968	TRUE	NA	ENSG00000264968
ENSG00000108344	ENSG00000108344	TRUE	PSMD3	PSMD3
ENSG00000108342	ENSG00000108342	TRUE	CSF3	CSF3
ENSG00000008838	ENSG00000008838	TRUE	MED24	MED24
ENSG00000238793	ENSG00000238793	TRUE	SNORD124	SNORD124
ENSG00000126351	ENSG00000126351	TRUE	THRA	THRA
ENSG00000126368	ENSG00000126368	TRUE	NR1D1	NR1D1
ENSG00000188895	ENSG00000188895	TRUE	MSL1	MSL1
ENSG00000108349	ENSG00000108349	TRUE	CASC3	CASC3
ENSG00000221555	ENSG00000221555	TRUE	NA	ENSG00000221555
ENSG00000108352	ENSG00000108352	TRUE	RAPGEFL1	RAPGEFL1
ENSG00000171475	ENSG00000171475	TRUE	WIPF2	WIPF2
ENSG00000200735	ENSG00000200735	TRUE	NA	ENSG00000200735
ENSG00000094804	ENSG00000094804	TRUE	CDC6	CDC6
ENSG00000270145	ENSG00000270145	TRUE	NA	ENSG00000270145
ENSG00000131759	ENSG00000131759	TRUE	RARA	RARA
ENSG00000265666	ENSG00000265666	TRUE	RARA-AS1	RARA-AS1
ENSG00000266208	ENSG00000266208	TRUE	NA	ENSG00000266208
ENSG00000131747	ENSG00000131747	TRUE	TOP2A	TOP2A
ENSG00000222881	ENSG00000222881	TRUE	NA	ENSG00000222881
ENSG00000141753	ENSG00000141753	TRUE	IGFBP4	IGFBP4
ENSG00000266088	ENSG00000266088	TRUE	LOC105371773	LOC105371773
ENSG00000126353	ENSG00000126353	TRUE	CCR7	CCR7
ENSG00000073584	ENSG00000073584	TRUE	SMARCE1	SMARCE1
ENSG00000264058	ENSG00000264058	TRUE	NA	ENSG00000264058
ENSG00000186395	ENSG00000186395	TRUE	KRT10	KRT10
ENSG00000167920	ENSG00000167920	TRUE	KRT10-AS1	KRT10-AS1
ENSG00000108244	ENSG00000108244	TRUE	KRT23	KRT23
ENSG00000196859	ENSG00000196859	TRUE	KRT39	KRT39
ENSG00000204889	ENSG00000204889	TRUE	KRT40	KRT40
ENSG00000221852	ENSG00000221852	TRUE	KRTAP1-5	KRTAP1-5
ENSG00000188581	ENSG00000188581	TRUE	KRTAP1-1	KRTAP1-1
ENSG00000212724	ENSG00000212724	TRUE	KRTAP2-3	KRTAP2-3
ENSG00000204880	ENSG00000204880	TRUE	KRTAP4-8	KRTAP4-8
ENSG00000212721	ENSG00000212721	TRUE	KRTAP4-11	KRTAP4-11
ENSG00000213416	ENSG00000213416	TRUE	KRTAP4-12	KRTAP4-12
ENSG00000131738	ENSG00000131738	TRUE	KRT33B	KRT33B
ENSG00000131737	ENSG00000131737	TRUE	KRT34	KRT34
ENSG00000171346	ENSG00000171346	TRUE	KRT15	KRT15
ENSG00000171345	ENSG00000171345	TRUE	KRT19	KRT19
ENSG00000186832	ENSG00000186832	TRUE	KRT16	KRT16
ENSG00000128422	ENSG00000128422	TRUE	KRT17	KRT17
ENSG00000173801	ENSG00000173801	TRUE	JUP	JUP
ENSG00000173812	ENSG00000173812	TRUE	EIF1	EIF1
ENSG00000173805	ENSG00000173805	TRUE	HAP1	HAP1
ENSG00000141696	ENSG00000141696	TRUE	P3H4	P3H4
ENSG00000141756	ENSG00000141756	TRUE	FKBP10	FKBP10
ENSG00000141698	ENSG00000141698	TRUE	NT5C3B	NT5C3B
ENSG00000161594	ENSG00000161594	TRUE	KLHL10	KLHL10
ENSG00000259623	ENSG00000259623	TRUE	NA	ENSG00000259623
ENSG00000178502	ENSG00000178502	TRUE	KLHL11	KLHL11
ENSG00000131473	ENSG00000131473	TRUE	ACLY	ACLY
ENSG00000204815	ENSG00000204815	TRUE	ODAD4	ODAD4
ENSG00000173786	ENSG00000173786	TRUE	CNP	CNP
ENSG00000168259	ENSG00000168259	TRUE	DNAJC7	DNAJC7
ENSG00000168256	ENSG00000168256	TRUE	NKIRAS2	NKIRAS2
ENSG00000187595	ENSG00000187595	TRUE	ZNF385C	ZNF385C
ENSG00000270010	ENSG00000270010	TRUE	NA	ENSG00000270010
ENSG00000267221	ENSG00000267221	TRUE	C17orf113	C17orf113
ENSG00000108771	ENSG00000108771	TRUE	DHX58	DHX58
ENSG00000108773	ENSG00000108773	TRUE	KAT2A	KAT2A
ENSG00000197723	ENSG00000197723	TRUE	NA	ENSG00000197723
ENSG00000108774	ENSG00000108774	TRUE	RAB5C	RAB5C
ENSG00000267658	ENSG00000267658	TRUE	NA	ENSG00000267658
ENSG00000167925	ENSG00000167925	TRUE	GHDC	GHDC
ENSG00000173757	ENSG00000173757	TRUE	STAT5B	STAT5B
ENSG00000267758	ENSG00000267758	TRUE	NA	ENSG00000267758
ENSG00000236194	ENSG00000236194	TRUE	NA	ENSG00000236194
ENSG00000126561	ENSG00000126561	TRUE	STAT5A	STAT5A
ENSG00000168610	ENSG00000168610	TRUE	STAT3	STAT3
ENSG00000177469	ENSG00000177469	TRUE	CAVIN1	CAVIN1
ENSG00000033627	ENSG00000033627	TRUE	ATP6V0A1	ATP6V0A1
ENSG00000264314	ENSG00000264314	TRUE	MIR548AT	MIR548AT
ENSG00000267222	ENSG00000267222	TRUE	NA	ENSG00000267222
ENSG00000267632	ENSG00000267632	TRUE	NA	ENSG00000267632
ENSG00000265611	ENSG00000265611	TRUE	NA	ENSG00000265611
ENSG00000267185	ENSG00000267185	TRUE	NA	ENSG00000267185
ENSG00000108784	ENSG00000108784	TRUE	NAGLU	NAGLU
ENSG00000108785	ENSG00000108785	TRUE	NA	ENSG00000108785
ENSG00000108786	ENSG00000108786	TRUE	HSD17B1	HSD17B1
ENSG00000266962	ENSG00000266962	TRUE	HSD17B1-AS1	HSD17B1-AS1
ENSG00000068120	ENSG00000068120	TRUE	COASY	COASY
ENSG00000108788	ENSG00000108788	TRUE	MLX	MLX
ENSG00000131470	ENSG00000131470	TRUE	PSMC3IP	PSMC3IP
ENSG00000141699	ENSG00000141699	TRUE	RETREG3	RETREG3
ENSG00000131462	ENSG00000131462	TRUE	TUBG1	TUBG1
ENSG00000037042	ENSG00000037042	TRUE	TUBG2	TUBG2
ENSG00000068137	ENSG00000068137	TRUE	PLEKHH3	PLEKHH3
ENSG00000184451	ENSG00000184451	TRUE	CCR10	CCR10
ENSG00000267042	ENSG00000267042	TRUE	NA	ENSG00000267042
ENSG00000108797	ENSG00000108797	TRUE	CNTNAP1	CNTNAP1
ENSG00000267765	ENSG00000267765	TRUE	NA	ENSG00000267765
ENSG00000108799	ENSG00000108799	TRUE	EZH1	EZH1
ENSG00000239671	ENSG00000239671	TRUE	RPL34P30	RPL34P30
ENSG00000197291	ENSG00000197291	TRUE	RAMP2-AS1	RAMP2-AS1
ENSG00000131477	ENSG00000131477	TRUE	RAMP2	RAMP2
ENSG00000131475	ENSG00000131475	TRUE	VPS25	VPS25
ENSG00000126562	ENSG00000126562	TRUE	WNK4	WNK4
ENSG00000183978	ENSG00000183978	TRUE	COA3	COA3
ENSG00000176563	ENSG00000176563	TRUE	CNTD1	CNTD1
ENSG00000126581	ENSG00000126581	TRUE	BECN1	BECN1
ENSG00000131467	ENSG00000131467	TRUE	PSME3	PSME3
ENSG00000131480	ENSG00000131480	TRUE	AOC2	AOC2
ENSG00000131471	ENSG00000131471	TRUE	AOC3	AOC3
ENSG00000266967	ENSG00000266967	TRUE	AARSD1	AARSD1
ENSG00000267060	ENSG00000267060	TRUE	PTGES3L	PTGES3L
ENSG00000267230	ENSG00000267230	TRUE	NA	ENSG00000267230
ENSG00000198863	ENSG00000198863	TRUE	RUNDC1	RUNDC1
ENSG00000131469	ENSG00000131469	TRUE	RPL27	RPL27
ENSG00000068079	ENSG00000068079	TRUE	IFI35	IFI35
ENSG00000108828	ENSG00000108828	TRUE	VAT1	VAT1
ENSG00000108830	ENSG00000108830	TRUE	RND2	RND2
ENSG00000012048	ENSG00000012048	TRUE	BRCA1	BRCA1
ENSG00000240828	ENSG00000240828	TRUE	RPL21P4	RPL21P4
ENSG00000198496	ENSG00000198496	TRUE	NBR2	NBR2
ENSG00000267681	ENSG00000267681	TRUE	NA	ENSG00000267681
ENSG00000267002	ENSG00000267002	TRUE	NA	ENSG00000267002
ENSG00000267595	ENSG00000267595	TRUE	NA	ENSG00000267595
ENSG00000267340	ENSG00000267340	TRUE	NA	ENSG00000267340
ENSG00000188554	ENSG00000188554	TRUE	NBR1	NBR1
ENSG00000184988	ENSG00000184988	TRUE	TMEM106A	TMEM106A
ENSG00000236383	ENSG00000236383	TRUE	CCDC200	CCDC200
ENSG00000188825	ENSG00000188825	TRUE	LINC00910	LINC00910
ENSG00000175906	ENSG00000175906	TRUE	ARL4D	ARL4D
ENSG00000067596	ENSG00000067596	TRUE	DHX8	DHX8
ENSG00000175832	ENSG00000175832	TRUE	ETV4	ETV4
ENSG00000267747	ENSG00000267747	TRUE	NA	ENSG00000267747
ENSG00000005102	ENSG00000005102	TRUE	MEOX1	MEOX1
ENSG00000267253	ENSG00000267253	TRUE	WHSC1L2P	WHSC1L2P
ENSG00000108861	ENSG00000108861	TRUE	DUSP3	DUSP3
ENSG00000161647	ENSG00000161647	TRUE	MPP3	MPP3
ENSG00000108852	ENSG00000108852	TRUE	MPP2	MPP2
ENSG00000131096	ENSG00000131096	TRUE	PYY	PYY
ENSG00000161653	ENSG00000161653	TRUE	NAGS	NAGS
ENSG00000091947	ENSG00000091947	TRUE	TMEM101	TMEM101
ENSG00000221044	ENSG00000221044	TRUE	LOC124904152	LOC124904152
ENSG00000161654	ENSG00000161654	TRUE	LSM12	LSM12
ENSG00000141349	ENSG00000141349	TRUE	G6PC3	G6PC3
ENSG00000108840	ENSG00000108840	TRUE	HDAC5	HDAC5
ENSG00000267638	ENSG00000267638	TRUE	LOC105371789	LOC105371789
ENSG00000125319	ENSG00000125319	TRUE	HROB	HROB
ENSG00000161664	ENSG00000161664	TRUE	ASB16	ASB16
ENSG00000267080	ENSG00000267080	TRUE	ASB16-AS1	ASB16-AS1
ENSG00000168591	ENSG00000168591	TRUE	TMUB2	TMUB2
ENSG00000087152	ENSG00000087152	TRUE	ATXN7L3	ATXN7L3
ENSG00000267394	ENSG00000267394	TRUE	ATXN7L3-AS1	ATXN7L3-AS1
ENSG00000108312	ENSG00000108312	TRUE	UBTF	UBTF
ENSG00000260793	ENSG00000260793	TRUE	NA	ENSG00000260793
ENSG00000267750	ENSG00000267750	TRUE	NA	ENSG00000267750
ENSG00000108309	ENSG00000108309	TRUE	RUNDC3A	RUNDC3A
ENSG00000013306	ENSG00000013306	TRUE	SLC25A39	SLC25A39
ENSG00000030582	ENSG00000030582	TRUE	GRN	GRN
ENSG00000161682	ENSG00000161682	TRUE	FAM171A2	FAM171A2
ENSG00000005961	ENSG00000005961	TRUE	ITGA2B	ITGA2B
ENSG00000186566	ENSG00000186566	TRUE	GPATCH8	GPATCH8
ENSG00000180340	ENSG00000180340	TRUE	FZD2	FZD2
ENSG00000180336	ENSG00000180336	TRUE	MEIOC	MEIOC
ENSG00000180329	ENSG00000180329	TRUE	CCDC43	CCDC43
ENSG00000267160	ENSG00000267160	TRUE	NA	ENSG00000267160
ENSG00000161692	ENSG00000161692	TRUE	DBF4B	DBF4B
ENSG00000240305	ENSG00000240305	TRUE	RPL6P26	RPL6P26
ENSG00000073670	ENSG00000073670	TRUE	ADAM11	ADAM11
ENSG00000267505	ENSG00000267505	TRUE	NA	ENSG00000267505
ENSG00000267405	ENSG00000267405	TRUE	NA	ENSG00000267405
ENSG00000182963	ENSG00000182963	TRUE	GJC1	GJC1
ENSG00000131097	ENSG00000131097	TRUE	HIGD1B	HIGD1B
ENSG00000108883	ENSG00000108883	TRUE	EFTUD2	EFTUD2
ENSG00000264540	ENSG00000264540	TRUE	RN7SL405P	RN7SL405P
ENSG00000131095	ENSG00000131095	TRUE	GFAP	GFAP
ENSG00000186185	ENSG00000186185	TRUE	KIF18B	KIF18B
ENSG00000267334	ENSG00000267334	TRUE	NA	ENSG00000267334
ENSG00000131094	ENSG00000131094	TRUE	C1QL1	C1QL1
ENSG00000172992	ENSG00000172992	TRUE	DCAKD	DCAKD
ENSG00000136448	ENSG00000136448	TRUE	NMT1	NMT1
ENSG00000200888	ENSG00000200888	TRUE	NA	ENSG00000200888
ENSG00000161714	ENSG00000161714	TRUE	PLCD3	PLCD3
ENSG00000181513	ENSG00000181513	TRUE	ACBD4	ACBD4
ENSG00000186834	ENSG00000186834	TRUE	HEXIM1	HEXIM1
ENSG00000224505	ENSG00000224505	TRUE	NA	ENSG00000224505
ENSG00000168517	ENSG00000168517	TRUE	HEXIM2	HEXIM2
ENSG00000267288	ENSG00000267288	TRUE	HEXIM2-AS2	HEXIM2-AS2
ENSG00000267121	ENSG00000267121	TRUE	NA	ENSG00000267121
ENSG00000184922	ENSG00000184922	TRUE	FMNL1	FMNL1
ENSG00000233175	ENSG00000233175	TRUE	FMNL1-AS1	FMNL1-AS1
ENSG00000233483	ENSG00000233483	TRUE	NA	ENSG00000233483
ENSG00000267278	ENSG00000267278	TRUE	NA	ENSG00000267278
ENSG00000184361	ENSG00000184361	TRUE	SPATA32	SPATA32
ENSG00000006062	ENSG00000006062	TRUE	MAP3K14	MAP3K14
ENSG00000159314	ENSG00000159314	TRUE	ARHGAP27	ARHGAP27
ENSG00000225190	ENSG00000225190	TRUE	PLEKHM1	PLEKHM1
ENSG00000236234	ENSG00000236234	TRUE	NA	ENSG00000236234
ENSG00000214425	ENSG00000214425	TRUE	NA	ENSG00000214425
ENSG00000131484	ENSG00000131484	TRUE	NA	ENSG00000131484
ENSG00000266918	ENSG00000266918	TRUE	NA	ENSG00000266918
ENSG00000267198	ENSG00000267198	TRUE	NA	ENSG00000267198
ENSG00000267246	ENSG00000267246	TRUE	NA	ENSG00000267246
ENSG00000264070	ENSG00000264070	TRUE	NA	ENSG00000264070
ENSG00000204650	ENSG00000204650	TRUE	LINC02210	LINC02210
ENSG00000186868	ENSG00000186868	TRUE	MAPT	MAPT
ENSG00000120071	ENSG00000120071	TRUE	KANSL1	KANSL1
ENSG00000262372	ENSG00000262372	TRUE	NA	ENSG00000262372
ENSG00000214401	ENSG00000214401	TRUE	KANSL1-AS1	KANSL1-AS1
ENSG00000261575	ENSG00000261575	TRUE	NA	ENSG00000261575
ENSG00000228696	ENSG00000228696	TRUE	ARL17A	ARL17A
ENSG00000176681	ENSG00000176681	TRUE	LRRC37A	LRRC37A
ENSG00000260075	ENSG00000260075	TRUE	LRRC37A2	LRRC37A2
ENSG00000238083	ENSG00000238083	TRUE	LRRC37A	LRRC37A.1
ENSG00000185829	ENSG00000185829	TRUE	ARL17A	ARL17A.1
ENSG00000232300	ENSG00000232300	TRUE	NA	ENSG00000232300
ENSG00000073969	ENSG00000073969	TRUE	NSF	NSF
ENSG00000213326	ENSG00000213326	TRUE	RPS7P11	RPS7P11
ENSG00000108379	ENSG00000108379	TRUE	WNT3	WNT3
ENSG00000261886	ENSG00000261886	TRUE	LINC01974	LINC01974
ENSG00000108433	ENSG00000108433	TRUE	GOSR2	GOSR2
ENSG00000263142	ENSG00000263142	TRUE	LRRC37A17P	LRRC37A17P
ENSG00000262879	ENSG00000262879	TRUE	NA	ENSG00000262879
ENSG00000004897	ENSG00000004897	TRUE	CDC27	CDC27
ENSG00000239291	ENSG00000239291	TRUE	RPS2P47	RPS2P47
ENSG00000262265	ENSG00000262265	TRUE	NA	ENSG00000262265
ENSG00000261872	ENSG00000261872	TRUE	NA	ENSG00000261872
ENSG00000259207	ENSG00000259207	TRUE	ITGB3	ITGB3
ENSG00000238419	ENSG00000238419	TRUE	RNU7-186P	RNU7-186P
ENSG00000263293	ENSG00000263293	TRUE	MRPL45P2	MRPL45P2
ENSG00000178852	ENSG00000178852	TRUE	EFCAB13	EFCAB13
ENSG00000253347	ENSG00000253347	TRUE	NA	ENSG00000253347
ENSG00000228782	ENSG00000228782	TRUE	NA	ENSG00000228782
ENSG00000141279	ENSG00000141279	TRUE	NPEPPS	NPEPPS
ENSG00000206734	ENSG00000206734	TRUE	NA	ENSG00000206734
ENSG00000263766	ENSG00000263766	TRUE	KPNB1-DT	KPNB1-DT
ENSG00000108424	ENSG00000108424	TRUE	KPNB1	KPNB1
ENSG00000198933	ENSG00000198933	TRUE	TBKBP1	TBKBP1
ENSG00000006025	ENSG00000006025	TRUE	OSBPL7	OSBPL7
ENSG00000159111	ENSG00000159111	TRUE	MRPL10	MRPL10
ENSG00000141294	ENSG00000141294	TRUE	LRRC46	LRRC46
ENSG00000141295	ENSG00000141295	TRUE	SCRN2	SCRN2
ENSG00000189120	ENSG00000189120	TRUE	SP6	SP6
ENSG00000264920	ENSG00000264920	TRUE	NA	ENSG00000264920
ENSG00000167182	ENSG00000167182	TRUE	SP2	SP2
ENSG00000234494	ENSG00000234494	TRUE	SP2-AS1	SP2-AS1
ENSG00000266601	ENSG00000266601	TRUE	NA	ENSG00000266601
